timu_ground timu_onboard ax_meas ay_meas az_meas wx_meas wy_meas wz_meas
0.419057 1.775650 0.780004 -0.066994 8.283358 0.021839 -0.012251 0.008522
0.423547 1.780658 0.933134 -0.098099 8.304892 0.021306 -0.013316 0.005326
0.428384 1.785714 0.846999 -0.059816 8.307285 0.022371 -0.014382 0.004794
0.433373 1.790667 0.756078 -0.088528 8.276180 0.021839 -0.012784 0.007457
0.438719 1.795913 0.765648 -0.090921 8.225935 0.018643 -0.013316 0.006392
0.445194 1.800798 0.885281 -0.038282 8.273788 0.020241 -0.015979 0.005859
0.448435 1.805832 0.808716 -0.112455 8.359923 0.019708 -0.012784 0.005859
0.454095 1.810813 0.768041 -0.119633 8.204401 0.021306 -0.011718 0.007990
0.461550 1.815837 0.825465 -0.112455 8.271395 0.020773 -0.012251 0.005859
0.464452 1.820841 0.913993 -0.122025 8.278573 0.019175 -0.012784 0.007457
0.470833 1.826063 0.789575 -0.090921 8.331211 0.021839 -0.010120 0.007457
0.473741 1.831013 0.720188 -0.105277 8.276180 0.023437 -0.014382 0.007457
0.480051 1.835968 0.815894 -0.086135 8.252254 0.019708 -0.015447 0.007457
0.483559 1.840982 0.899637 -0.086135 8.259432 0.021839 -0.014382 0.006392
0.489118 1.845970 0.753685 -0.083743 8.223542 0.020773 -0.012251 0.005859
0.493859 1.850990 0.705832 -0.100491 8.376672 0.020773 -0.012784 0.006392
0.499850 1.856057 0.846999 -0.059816 8.245076 0.023969 -0.012784 0.006392
0.503661 1.860999 0.911600 -0.098099 8.319248 0.022904 -0.011718 0.005326
0.510094 1.866269 0.698654 -0.114847 8.326426 0.021839 -0.011718 0.005326
0.513855 1.871096 0.758470 -0.059816 8.324033 0.022371 -0.010653 0.002131
0.520090 1.876107 0.885281 -0.021534 8.338389 0.022904 -0.012784 0.006392
0.524055 1.881435 0.803931 -0.114847 8.288144 0.022371 -0.010653 0.006392
0.531011 1.886129 0.736937 -0.090921 8.245076 0.021839 -0.012784 0.005326
0.533934 1.891240 0.789575 -0.040675 8.269002 0.023437 -0.012251 0.006924
0.540394 1.896135 0.842213 -0.062209 8.292929 0.021306 -0.011718 0.004794
0.545049 1.901322 0.763256 -0.062209 8.252254 0.021839 -0.011718 0.003196
0.549636 1.906308 0.794360 -0.088528 8.290536 0.022904 -0.011186 0.005859
0.555179 1.911321 0.839821 -0.047853 8.273788 0.019175 -0.012784 0.007990
0.559010 1.916315 0.875710 -0.088528 8.223542 0.020773 -0.011186 0.006924
0.564042 1.921336 0.732151 -0.160308 8.202008 0.023437 -0.011718 0.006392
0.569880 1.926331 0.763256 -0.160308 8.276180 0.020773 -0.010653 0.004794
0.573911 1.931346 0.868532 -0.088528 8.254646 0.020773 -0.010120 0.005326
0.582416 1.936473 0.818287 -0.038282 8.257039 0.018643 -0.012784 0.003196
0.585007 1.941410 0.724973 -0.162700 8.297714 0.020773 -0.011186 0.007457
0.589107 1.946417 0.770434 -0.112455 8.326426 0.022371 -0.012251 0.007990
0.595524 1.952134 0.846999 -0.138774 8.307285 0.019708 -0.013316 0.006392
0.599762 1.957071 0.921171 -0.064602 8.218757 0.021839 -0.012251 0.009055
0.604807 1.962098 0.748900 -0.119633 8.443666 0.021306 -0.011718 0.004261
0.609745 1.967082 0.780004 -0.064602 8.340782 0.020241 -0.011186 0.009588
0.615026 1.972101 0.844606 -0.119633 8.312070 0.018643 -0.012251 0.006392
0.619719 1.977093 0.830250 -0.155522 8.324033 0.019708 -0.012784 0.003729
0.624786 1.982113 0.722581 -0.105277 8.257039 0.020773 -0.011186 0.004261
0.630515 1.987254 0.724973 -0.126811 8.249861 0.021839 -0.011186 0.005859
0.635162 1.992201 0.885281 -0.105277 8.316855 0.022904 -0.010120 0.009055
0.639883 1.997201 0.796753 -0.112455 8.269002 0.021839 -0.013849 0.004794
0.645273 2.002485 0.794360 -0.047853 8.252254 0.019708 -0.012784 0.010653
0.650454 2.007423 0.758470 -0.076565 8.278573 0.020241 -0.010120 0.005859
0.657276 2.012623 0.892459 -0.066994 8.312070 0.020773 -0.012784 0.008522
0.661576 2.017420 0.832643 -0.074172 8.230720 0.020773 -0.008522 0.009588
0.665239 2.022478 0.746507 -0.081350 8.235505 0.022904 -0.009588 0.004794
0.670259 2.027435 0.746507 -0.009571 8.300107 0.022904 -0.013849 0.005859
0.676236 2.032453 0.899637 -0.057424 8.343175 0.019708 -0.013849 0.005326
0.680551 2.037561 0.782397 -0.095706 8.316855 0.023969 -0.013316 0.006924
0.685163 2.042465 0.746507 -0.117240 8.300107 0.020241 -0.013316 0.006392
0.690340 2.047460 0.758470 -0.074172 8.245076 0.020773 -0.014382 0.006392
0.696509 2.053823 0.861354 -0.098099 8.259432 0.022904 -0.010120 0.002663
0.700929 2.058269 0.837428 -0.098099 8.221149 0.022904 -0.011186 0.003729
0.706589 2.063429 0.794360 -0.119633 8.309677 0.023437 -0.012784 0.009588
0.711599 2.068370 0.729759 -0.071780 8.278573 0.020773 -0.012251 0.003729
0.717573 2.073390 0.858962 -0.076565 8.211579 0.019708 -0.015447 0.002663
0.720992 2.078385 0.794360 -0.114847 8.235505 0.021839 -0.011186 0.005859
0.726206 2.083511 0.727366 -0.162700 8.278573 0.021306 -0.012784 0.004794
0.732434 2.088492 0.827857 -0.064602 8.307285 0.018643 -0.011718 0.003196
0.742622 2.093674 0.890066 -0.038282 8.257039 0.020241 -0.013849 0.007457
0.744559 2.098650 0.835035 -0.033497 8.249861 0.020773 -0.014382 0.010653
0.748137 2.103824 0.777612 -0.095706 8.245076 0.022371 -0.015447 0.004261
0.751469 2.108840 0.796753 -0.062209 8.297714 0.021306 -0.015447 0.005326
0.759365 2.114199 0.839821 -0.107669 8.309677 0.020773 -0.012784 0.010120
0.770558 2.119016 0.753685 -0.093313 8.240291 0.023437 -0.012784 0.005859
0.770722 2.124191 0.789575 -0.114847 8.199615 0.020241 -0.015447 0.006392
0.780860 2.129174 0.861354 -0.052638 8.331211 0.022371 -0.010653 0.004794
0.781010 2.134350 0.827857 -0.107669 8.278573 0.021306 -0.014382 0.006924
0.787910 2.139591 0.830250 -0.114847 8.292929 0.022371 -0.012251 0.005859
0.788684 2.144515 0.724973 -0.122025 8.436488 0.019708 -0.012784 0.008522
0.792949 2.149515 0.729759 -0.004785 8.324033 0.020241 -0.010120 0.002131
0.799801 2.155442 0.839821 -0.112455 8.237898 0.017045 -0.011186 0.006924
0.803218 2.160420 0.756078 -0.057424 8.249861 0.020773 -0.014382 0.005859
0.808376 2.165606 0.729759 -0.093313 8.379064 0.023969 -0.012251 0.003196
0.813790 2.170915 0.744115 -0.050246 8.218757 0.022371 -0.012251 0.009588
0.820967 2.175767 0.894852 -0.045460 8.321641 0.021306 -0.014382 0.008522
0.823521 2.180784 0.780004 -0.112455 8.204401 0.019708 -0.013316 0.006392
0.830260 2.186043 0.756078 -0.119633 8.223542 0.019708 -0.013849 0.005326
0.833658 2.190959 0.791968 -0.153130 8.326426 0.019708 -0.011186 0.005859
0.840102 2.196307 0.880496 -0.064602 8.367101 0.020773 -0.013316 0.004794
0.843891 2.201250 0.832643 -0.052638 8.252254 0.025567 -0.010120 0.007990
0.850204 2.206434 0.794360 -0.114847 8.290536 0.022904 -0.010653 0.006392
0.856634 2.211263 0.753685 -0.095706 8.216364 0.023969 -0.011186 0.005859
0.863929 2.216288 0.832643 -0.098099 8.185260 0.022371 -0.014382 0.005859
0.864336 2.221292 0.796753 -0.074172 8.309677 0.021306 -0.014382 0.005859
0.870998 2.226442 0.720188 -0.105277 8.245076 0.022371 -0.015447 0.004794
0.875014 2.231390 0.763256 -0.064602 8.252254 0.021306 -0.012251 0.007457
0.881403 2.236339 0.882888 -0.045460 8.276180 0.022371 -0.011718 0.006392
0.884368 2.241349 0.791968 -0.136381 8.324033 0.020241 -0.011186 0.003729
0.889185 2.246361 0.758470 -0.112455 8.292929 0.022371 -0.010653 0.004261
0.902495 2.251346 0.832643 -0.064602 8.240291 0.021306 -0.011186 0.007990
0.914178 2.256952 0.863747 -0.088528 8.302499 0.022371 -0.009055 0.004794
0.951673 2.261489 0.780004 -0.088528 8.290536 0.022904 -0.012251 0.007457
0.951858 2.266567 0.794360 -0.081350 8.237898 0.022371 -0.013849 0.007457
0.951995 2.271499 0.861354 -0.126811 8.266610 0.022904 -0.012251 0.008522
0.952152 2.276652 0.880496 -0.122025 8.371886 0.018643 -0.013316 0.005326
0.952275 2.281525 0.780004 -0.105277 8.245076 0.021839 -0.013316 0.008522
0.952437 2.286547 0.808716 -0.095706 8.283358 0.022904 -0.013316 0.006924
0.952559 2.291547 0.849391 -0.083743 8.261824 0.021306 -0.012251 0.006924
0.952721 2.296552 0.796753 -0.081350 8.312070 0.023437 -0.013316 0.004794
0.952856 2.301709 0.744115 -0.110062 8.338389 0.020773 -0.007457 0.006924
0.953010 2.306656 0.803931 -0.110062 8.178082 0.020773 -0.013849 0.005859
0.954783 2.311668 0.825465 -0.119633 8.292929 0.022904 -0.013849 0.007457
0.967702 2.316678 0.818287 -0.167486 8.283358 0.022371 -0.011718 0.004794
0.968467 2.321676 0.736937 -0.093313 8.297714 0.021306 -0.013316 0.005326
0.970656 2.326779 0.846999 -0.095706 8.240291 0.020773 -0.014382 0.006392
0.974440 2.331689 0.882888 -0.100491 8.283358 0.020241 -0.010120 0.007457
0.994213 2.337061 0.748900 -0.155522 8.249861 0.021306 -0.012784 0.005326
0.994389 2.341968 0.744115 -0.102884 8.350352 0.021839 -0.012784 0.004261
0.995743 2.346987 0.844606 -0.031104 8.273788 0.018110 -0.015447 0.004794
1.000390 2.352070 0.835035 -0.078957 8.300107 0.019175 -0.013316 0.006392
1.003299 2.360595 0.846999 -0.045460 8.297714 0.025034 -0.013316 0.004794
1.005468 2.362754 0.789575 -0.093313 8.309677 0.021839 -0.011718 0.005859
1.011229 2.367780 0.794360 -0.059816 8.283358 0.019175 -0.010120 0.009055
1.015618 2.372776 0.854176 -0.143559 8.295322 0.019708 -0.013316 0.004794
1.022144 2.377882 0.775219 -0.071780 8.249861 0.019708 -0.013316 0.003196
1.025515 2.382812 0.806323 -0.088528 8.266610 0.021839 -0.014914 0.007990
1.031814 2.387831 0.918778 -0.055031 8.192438 0.022904 -0.009588 0.005859
1.035711 2.392828 0.789575 -0.026319 8.297714 0.020241 -0.015447 0.005859
1.040460 2.397851 0.724973 -0.100491 8.249861 0.023437 -0.012784 0.006924
1.053602 2.402870 0.782397 -0.095706 8.223542 0.021306 -0.010653 0.005326
1.057697 2.407863 0.882888 -0.047853 8.307285 0.020773 -0.013849 0.005326
1.059734 2.413183 0.835035 -0.093313 8.261824 0.021839 -0.011186 0.009588
1.062935 2.417990 0.734544 -0.093313 8.288144 0.019175 -0.013316 0.006924
1.069225 2.423010 0.768041 -0.011963 8.240291 0.020773 -0.010120 0.007457
1.070771 2.428005 0.863747 -0.064602 8.290536 0.022371 -0.012784 0.004794
1.080334 2.433018 0.835035 -0.088528 8.419739 0.022371 -0.007457 0.008522
1.084112 2.438032 0.796753 -0.160308 8.292929 0.019708 -0.014914 0.003196
1.087219 2.443037 0.756078 -0.114847 8.269002 0.023437 -0.012784 0.008522
1.092242 2.448184 0.902029 -0.028712 8.187652 0.020773 -0.010653 0.005859
1.095913 2.453222 0.791968 -0.069387 8.216364 0.019708 -0.012251 0.004794
1.102718 2.459305 0.775219 -0.145952 8.359923 0.022371 -0.013316 0.005859
1.105947 2.463144 0.763256 -0.019141 8.228327 0.024502 -0.011718 0.008522
1.114665 2.468161 0.875710 -0.095706 8.276180 0.021306 -0.015447 0.007990
1.116812 2.473186 0.748900 -0.081350 8.283358 0.023969 -0.012784 0.009588
1.125946 2.478167 0.748900 -0.090921 8.264217 0.020241 -0.011186 0.007457
1.126650 2.483567 0.858962 -0.066994 8.309677 0.022371 -0.011186 0.002663
1.135109 2.488320 0.858962 -0.059816 8.357530 0.021839 -0.011718 0.004794
1.140015 2.493388 0.746507 -0.098099 8.261824 0.019708 -0.009055 0.007990
1.142901 2.498369 0.784790 -0.009571 8.252254 0.021839 -0.012784 0.004794
1.148679 2.503552 0.870925 -0.045460 8.233113 0.019708 -0.012784 0.005326
1.151394 2.508809 0.873318 -0.086135 8.271395 0.022371 -0.011718 0.004794
1.156495 2.513737 0.813501 -0.126811 8.223542 0.020241 -0.011718 0.004261
1.161506 2.518752 0.820679 -0.074172 8.345567 0.021839 -0.011718 0.004261
1.169932 2.523967 0.818287 -0.064602 8.240291 0.020241 -0.013316 0.006924
1.171856 2.528919 0.808716 -0.078957 8.223542 0.021839 -0.012784 0.004261
1.176906 2.534200 0.751292 -0.143559 8.249861 0.024502 -0.013849 0.005859
1.183007 2.539156 0.748900 -0.090921 8.302499 0.020773 -0.014382 0.007457
1.188692 2.544335 0.892459 -0.045460 8.292929 0.020241 -0.011718 0.006924
1.193491 2.549355 0.835035 -0.122025 8.283358 0.024502 -0.013849 0.005326
1.201335 2.554505 0.751292 -0.076565 8.209186 0.019708 -0.013849 0.005859
1.204272 2.560930 0.765648 -0.064602 8.247468 0.023437 -0.012251 0.004794
1.207481 2.564682 0.899637 -0.064602 8.199615 0.023969 -0.011186 0.009055
1.212757 2.569697 0.835035 -0.071780 8.300107 0.020773 -0.012251 0.005859
1.218966 2.574883 0.775219 -0.100491 8.261824 0.021839 -0.013316 0.002663
1.228775 2.579872 0.772826 -0.047853 8.280966 0.022371 -0.014914 0.007457
1.229411 2.585030 0.861354 -0.069387 8.235505 0.020241 -0.012784 0.007990
1.232976 2.590026 0.811109 -0.119633 8.297714 0.021306 -0.012784 0.008522
1.239618 2.595210 0.717795 -0.148344 8.292929 0.022371 -0.011186 0.007990
1.244280 2.600216 0.780004 -0.055031 8.261824 0.021306 -0.011186 0.008522
1.249275 2.605375 0.882888 -0.052638 8.340782 0.023969 -0.011718 0.006924
1.253234 2.610369 0.811109 -0.095706 8.235505 0.019708 -0.013316 0.009055
1.258879 2.615547 0.686691 -0.133988 8.257039 0.020773 -0.013849 0.007457
1.264418 2.620555 0.868532 -0.057424 8.350352 0.021839 -0.012251 0.010120
1.272952 2.625908 0.887674 -0.038282 8.259432 0.021839 -0.011186 0.004261
1.273684 2.630719 0.832643 -0.066994 8.216364 0.020241 -0.011718 0.012784
1.278525 2.635897 0.732151 -0.055031 8.364708 0.022904 -0.009055 0.006924
1.283535 2.640883 0.830250 -0.071780 8.264217 0.020773 -0.013316 0.005859
1.290363 2.646072 0.851784 -0.098099 8.271395 0.021839 -0.010653 0.004261
1.294056 2.651183 0.846999 -0.117240 8.300107 0.021839 -0.010653 0.006924
1.299941 2.656244 0.703439 -0.107669 8.223542 0.023969 -0.011186 0.007457
1.305860 2.661985 0.892459 -0.074172 8.290536 0.021306 -0.012784 0.004261
1.309160 2.666524 0.827857 -0.035890 8.362316 0.021306 -0.011186 0.008522
1.314225 2.671438 0.832643 -0.086135 8.218757 0.021306 -0.012251 0.002663
1.320019 2.676773 0.784790 -0.119633 8.187652 0.020241 -0.010120 0.007457
1.324341 2.681720 0.813501 -0.098099 8.285751 0.023437 -0.011718 0.005859
1.331964 2.686903 0.882888 -0.057424 8.319248 0.026632 -0.012251 0.006924
1.335268 2.691938 0.806323 -0.062209 8.240291 0.021839 -0.014382 0.005859
1.340181 2.697072 0.818287 -0.081350 8.261824 0.021839 -0.010653 0.006924
1.344983 2.702117 0.839821 -0.102884 8.264217 0.019175 -0.011186 0.006392
1.351259 2.707231 0.878103 -0.066994 8.307285 0.021306 -0.014382 0.010120
1.354843 2.712250 0.701047 -0.090921 8.278573 0.021306 -0.013316 0.006924
1.366516 2.717798 0.803931 -0.105277 8.259432 0.019708 -0.013316 0.008522
1.367153 2.722730 0.770434 -0.026319 8.312070 0.022904 -0.011718 0.006924
1.379603 2.727900 0.870925 -0.071780 8.288144 0.021839 -0.014914 0.007457
1.393702 2.732739 0.813501 -0.098099 8.216364 0.019708 -0.010653 0.005859
1.396187 2.737786 0.715403 -0.090921 8.359923 0.024502 -0.011186 0.006924
1.396344 2.742755 0.768041 -0.081350 8.269002 0.020241 -0.011186 0.004794
1.396974 2.747904 0.844606 -0.045460 8.283358 0.021306 -0.009055 0.004261
1.397136 2.752958 0.823072 -0.110062 8.295322 0.022371 -0.014382 0.002131
1.407926 2.757883 0.760863 -0.102884 8.307285 0.021306 -0.013316 0.004261
1.408872 2.763382 0.825465 -0.076565 8.340782 0.022371 -0.012784 0.006392
1.411969 2.767899 0.858962 -0.040675 8.347960 0.020241 -0.013316 0.008522
1.443098 2.772896 0.787182 -0.102884 8.292929 0.020773 -0.013316 0.011718
1.444109 2.777899 0.746507 -0.035890 8.338389 0.020773 -0.010653 0.007990
1.444263 2.782897 0.842213 -0.076565 8.321641 0.020773 -0.012784 0.009588
1.444405 2.788044 0.808716 -0.122025 8.326426 0.018110 -0.011718 0.007990
1.444546 2.792975 0.772826 -0.098099 8.285751 0.023437 -0.011186 0.009055
1.444691 2.798012 0.799145 -0.095706 8.369494 0.022371 -0.013849 0.003729
1.445713 2.802981 0.873318 -0.062209 8.357530 0.019708 -0.012784 0.007990
1.451198 2.808011 0.827857 -0.069387 8.264217 0.021306 -0.013849 0.005326
1.472990 2.813034 0.722581 -0.112455 8.264217 0.019708 -0.012251 0.007457
1.473152 2.818013 0.839821 -0.023927 8.297714 0.023969 -0.012251 0.008522
1.476125 2.823198 0.835035 -0.081350 8.273788 0.022371 -0.012251 0.003729
1.476266 2.828142 0.811109 -0.126811 8.316855 0.021839 -0.011718 0.007990
1.477949 2.833154 0.720188 -0.122025 8.288144 0.022371 -0.013316 0.007990
1.481754 2.838160 0.837428 -0.074172 8.194830 0.023437 -0.011718 0.006924
1.485920 2.843166 0.875710 -0.114847 8.391028 0.022371 -0.013849 0.006924
1.500371 2.848238 0.756078 -0.138774 8.312070 0.020773 -0.013316 0.004794
1.501676 2.853173 0.753685 -0.093313 8.302499 0.025034 -0.011718 0.005326
1.503065 2.858465 0.858962 -0.026319 8.324033 0.020241 -0.012251 0.004794
1.509884 2.863292 0.837428 -0.074172 8.316855 0.020773 -0.010120 0.006924
1.514068 2.869318 0.768041 -0.138774 8.230720 0.021839 -0.011718 0.009055
1.516280 2.873371 0.746507 -0.052638 8.283358 0.022904 -0.014914 0.009588
1.521145 2.878382 0.849391 -0.095706 8.278573 0.017577 -0.013316 0.004261
1.526062 2.883374 0.878103 -0.064602 8.278573 0.022371 -0.014382 0.005859
1.533149 2.888399 0.768041 -0.071780 8.278573 0.018643 -0.011186 0.009055
1.536144 2.893499 0.775219 -0.117240 8.283358 0.020241 -0.013316 0.007990
1.554967 2.898441 0.899637 -0.052638 8.228327 0.020773 -0.012784 0.006924
1.555095 2.903649 0.835035 -0.105277 8.211579 0.022904 -0.014914 0.006392
1.555233 2.908452 0.724973 -0.112455 8.273788 0.023969 -0.013849 0.004261
1.556153 2.913474 0.780004 -0.086135 8.273788 0.022904 -0.014382 0.004794
1.563924 2.918496 0.868532 -0.074172 8.283358 0.022371 -0.010120 0.006924
1.566093 2.923492 0.849391 -0.107669 8.393420 0.021306 -0.011186 0.002131
1.573138 2.928652 0.703439 -0.090921 8.280966 0.021839 -0.011186 0.005859
1.579862 2.933593 0.787182 -0.114847 8.240291 0.021839 -0.012784 0.006924
1.582086 2.938699 0.839821 -0.059816 8.307285 0.021306 -0.013316 0.007457
1.586464 2.943823 0.796753 -0.074172 8.233113 0.021839 -0.014382 0.006924
1.591569 2.948705 0.736937 -0.184234 8.290536 0.021839 -0.011718 0.006924
1.607296 2.953712 0.768041 -0.035890 8.309677 0.018643 -0.010653 0.006924
1.607469 2.958726 0.825465 -0.057424 8.288144 0.021839 -0.013316 0.008522
1.607966 2.963826 0.748900 -0.098099 8.257039 0.020773 -0.014914 0.008522
1.612364 2.969673 0.710617 -0.105277 8.285751 0.024502 -0.012784 0.005326
1.617833 2.974609 0.818287 -0.083743 8.264217 0.020241 -0.012251 0.003729
1.622514 2.979621 0.866140 -0.031104 8.269002 0.019708 -0.014914 0.006392
1.630656 2.984621 0.748900 -0.122025 8.297714 0.022371 -0.012784 0.007457
1.632825 2.989632 0.746507 -0.119633 8.230720 0.021306 -0.011186 0.004794
1.638561 2.994668 0.827857 -0.038282 8.249861 0.019708 -0.008522 0.008522
1.648786 2.999641 0.844606 -0.035890 8.245076 0.022904 -0.010653 0.005326
1.648953 3.004843 0.715403 -0.126811 8.340782 0.021306 -0.011718 0.007990
1.652547 3.009785 0.768041 -0.102884 8.343175 0.021839 -0.014914 0.004261
1.663103 3.014800 0.823072 -0.038282 8.271395 0.024502 -0.013316 0.006924
1.663835 3.019802 0.846999 -0.064602 8.240291 0.021306 -0.013849 0.006392
1.669249 3.024809 0.763256 -0.124418 8.257039 0.018643 -0.012784 0.006924
1.672484 3.029827 0.768041 -0.074172 8.247468 0.019175 -0.013316 0.005326
1.681850 3.034823 0.861354 -0.023927 8.240291 0.022371 -0.012251 0.006392
1.683986 3.039988 0.799145 -0.055031 8.230720 0.021839 -0.011186 0.007457
1.689189 3.044929 0.756078 -0.129203 8.257039 0.023437 -0.012251 0.009055
1.692575 3.049955 0.787182 -0.040675 8.292929 0.020773 -0.011186 0.007457
1.700740 3.055312 0.839821 -0.021534 8.278573 0.022904 -0.013316 0.006392
1.702925 3.060109 0.787182 -0.088528 8.276180 0.021306 -0.015447 0.005326
1.715984 3.065234 0.763256 -0.100491 8.340782 0.019175 -0.013849 0.008522
1.716764 3.070133 0.830250 -0.071780 8.211579 0.021306 -0.011186 0.004261
1.718012 3.075193 0.827857 -0.095706 8.228327 0.025034 -0.009588 0.006924
1.722906 3.080213 0.756078 -0.138774 8.367101 0.022371 -0.012784 0.007990
1.728937 3.085227 0.739329 -0.136381 8.257039 0.022371 -0.010120 0.004261
1.732960 3.090316 0.815894 -0.040675 8.292929 0.020773 -0.012784 0.004794
1.740847 3.095240 0.878103 -0.064602 8.300107 0.019175 -0.012784 0.007990
1.745737 3.100260 0.854176 -0.057424 8.252254 0.019708 -0.012784 0.007990
1.749355 3.105254 0.705832 -0.081350 8.259432 0.025034 -0.013316 0.010120
1.754151 3.110373 0.818287 -0.076565 8.202008 0.022371 -0.013316 0.006392
1.760705 3.115244 0.839821 -0.055031 8.300107 0.024502 -0.012251 0.005326
1.763157 3.120270 0.784790 -0.069387 8.379064 0.022371 -0.012784 0.005859
1.772551 3.125253 0.689084 -0.110062 8.355138 0.020773 -0.011718 0.006392
1.773312 3.130279 0.880496 -0.098099 8.288144 0.019708 -0.015979 0.009588
1.779381 3.135746 0.825465 -0.100491 8.266610 0.020773 -0.012784 0.003729
1.785711 3.140681 0.770434 -0.081350 8.249861 0.021306 -0.014382 0.006924
1.789775 3.145880 0.758470 -0.122025 8.295322 0.021839 -0.015447 0.006924
1.793591 3.150925 0.906815 -0.112455 8.302499 0.020241 -0.012784 0.007457
1.800464 3.156216 0.873318 -0.093313 8.209186 0.024502 -0.011718 0.007457
1.806562 3.161210 0.782397 -0.126811 8.185260 0.020241 -0.012784 0.006392
1.809234 3.166491 0.794360 -0.162700 8.233113 0.023437 -0.011186 0.004261
1.813900 3.171221 0.787182 -0.076565 8.300107 0.019175 -0.011186 0.004261
1.820045 3.176328 0.854176 -0.110062 8.259432 0.020241 -0.012784 0.011718
1.824187 3.181228 0.746507 -0.119633 8.319248 0.022904 -0.013316 0.004261
1.829390 3.186488 0.768041 -0.122025 8.388635 0.020773 -0.011718 0.007457
