t x_meas y_meas z_meas q0_meas q1_meas q2_meas q3_meas ax_meas ay_meas az_meas wx_meas wy_meas wz_meas x y z q0 q1 q2 q3 vx vy vz ax ay az wx wy wz Fd u1 u2 u3 u4 M1 M2 M3 qdes0 qdes1 qdes2 qdes3
17.826164 0.678900 0.048400 0.528600 0.997420 -0.001230 -0.024740 -0.067400 1.260927 -0.306259 6.074941 0.324916 0.235963 0.095877 0.691062 0.041010 0.529046 0.997229 -0.008491 -0.031894 -0.066674 -0.126006 0.121572 0.067535 0.000000 0.000000 0.000000 0.310088 0.043360 0.090738 9.616919 2.396995 2.252777 2.518539 2.448608 -0.058749 0.036463 0.010707 0.999821 0.012793 0.013925 0.000178
17.836785 nan nan nan nan nan nan nan 2.208417 0.126811 18.117154 0.318524 0.231169 0.011718 0.689723 0.042301 0.529763 0.997281 -0.006849 -0.031770 -0.066143 -0.127547 0.129351 0.076158 0.000000 0.000000 0.000000 0.304034 0.065669 0.090228 9.600623 2.401292 2.250673 2.504520 2.444138 -0.058039 0.030969 0.010550 0.999807 0.013629 0.014116 0.000192
17.847449 0.674000 0.051600 0.529500 0.997090 0.001350 -0.033160 -0.068580 -2.107926 0.406751 10.070669 0.289228 0.191753 0.067646 0.685552 0.044490 0.529158 0.997221 -0.006324 -0.031696 -0.067121 -0.159214 0.144089 0.069785 0.000000 0.000000 0.000000 0.269298 0.078782 0.078221 9.609437 2.420978 2.250803 2.524408 2.413249 -0.048734 0.031029 0.014067 0.999734 0.015146 0.017391 0.000263
17.858069 nan nan nan nan nan nan nan -0.590985 4.385730 8.386242 0.072973 0.062853 0.165121 0.683861 0.046020 0.529899 0.997270 -0.004883 -0.031372 -0.066664 -0.162386 0.142209 0.075801 0.000000 0.000000 0.000000 0.217800 0.096643 0.088220 9.598720 2.412127 2.280577 2.500535 2.405481 -0.037471 0.026523 0.011330 0.999730 0.014978 0.017751 0.000266
17.868618 nan nan nan nan nan nan nan 0.641231 3.909592 19.600000 0.265259 -0.043145 0.098007 0.682148 0.047520 0.530698 0.997322 -0.003718 -0.030938 -0.066166 -0.178184 0.160718 0.081155 0.000000 0.000000 0.000000 0.222154 0.139839 0.091052 9.587234 2.420179 2.281767 2.477129 2.408158 -0.037917 0.017085 0.010369 0.999668 0.016921 0.019413 0.000329
17.879183 0.666600 0.055700 0.530900 0.997640 0.006150 -0.025070 -0.063650 2.153386 -2.390258 8.096731 0.295087 0.250877 0.041547 0.679343 0.048554 0.529652 0.997317 -0.001418 -0.030021 -0.066752 -0.172472 0.160932 0.085676 0.000000 0.000000 0.000000 0.217220 0.142030 0.080780 9.582375 2.436625 2.264750 2.486649 2.394350 -0.038880 0.015007 0.013209 0.999678 0.016964 0.018853 0.000320
17.889767 nan nan nan nan nan nan nan 0.971416 1.514548 11.700064 0.202939 0.373919 0.070842 0.677517 0.050257 0.530558 0.997369 -0.000234 -0.029348 -0.066292 -0.169436 0.160304 0.088586 0.000000 0.000000 0.000000 0.195920 0.165595 0.089292 9.578870 2.435419 2.282670 2.462407 2.398374 -0.034711 0.008097 0.010839 0.999685 0.016919 0.018559 0.000314
17.900471 0.657600 0.058500 0.531000 0.997520 0.005850 -0.020760 -0.066970 0.143559 2.002649 5.259047 0.228506 0.132629 0.115585 0.672856 0.051925 0.529989 0.997382 0.001698 -0.027370 -0.066914 -0.184041 0.161019 0.088398 0.000000 0.000000 0.000000 0.182864 0.153648 0.096615 9.582427 2.424594 2.293271 2.459913 2.404649 -0.033413 0.010596 0.009329 0.999653 0.017000 0.020097 0.000342
17.911037 nan nan nan nan nan nan nan -4.024439 -1.301602 6.505618 0.197613 -0.066048 0.223712 0.670912 0.053627 0.530923 0.997436 0.002702 -0.026626 -0.066377 -0.188257 0.168509 0.080926 0.000000 0.000000 0.000000 0.203995 0.132559 0.109275 9.598731 2.403185 2.305343 2.455075 2.435128 -0.038936 0.015567 0.005889 0.999632 0.017759 0.020512 0.000364
17.921661 nan nan nan nan nan nan nan 3.653578 -1.569579 3.928733 0.188025 0.111856 0.007990 0.668912 0.055417 0.531782 0.997489 0.003814 -0.025997 -0.065767 -0.203105 0.170672 0.068049 0.000000 0.000000 0.000000 0.192200 0.159279 0.091892 9.624552 2.439618 2.294793 2.471978 2.418164 -0.037011 0.009708 0.009932 0.999597 0.017944 0.022000 0.000395
17.932268 nan nan nan nan nan nan nan -0.066994 -5.460030 -3.907199 0.113987 0.219984 0.091083 0.666757 0.057227 0.532504 0.997538 0.004874 -0.025223 -0.065251 -0.195427 0.162910 0.044477 0.000000 0.000000 0.000000 0.158425 0.150341 0.097431 9.674199 2.442998 2.326564 2.476866 2.427773 -0.030363 0.010160 0.008276 0.999631 0.017068 0.021117 0.000361
17.942844 nan nan nan nan nan nan nan -2.229951 0.241658 3.584191 0.250345 0.329709 0.087354 0.664691 0.058950 0.532975 0.997587 0.005749 -0.024487 -0.064712 -0.201051 0.147285 0.000821 0.000000 0.000000 0.000000 0.163588 0.142899 0.100920 9.762235 2.457103 2.347811 2.495353 2.461968 -0.034247 0.011475 0.007134 0.999651 0.015332 0.021516 0.000330
17.953472 0.654400 0.063500 0.530200 0.997590 0.029390 -0.034050 -0.052860 -0.351720 0.942705 13.738603 -0.001598 0.107062 0.143815 0.665925 0.056038 0.530334 0.997551 0.008138 -0.027182 -0.063923 -0.196266 0.129355 -0.025095 0.000000 0.000000 0.000000 0.122681 0.134206 0.101910 9.809892 2.458939 2.373048 2.510503 2.467403 -0.028307 0.015469 0.006450 0.999691 0.013417 0.020914 0.000281
17.964095 0.643700 0.061900 0.529800 0.998220 0.007330 -0.021210 -0.055270 3.703824 -3.548302 14.911002 0.217321 -0.065516 0.066048 0.659718 0.058157 0.530259 0.997688 0.009895 -0.026819 -0.061660 -0.234686 0.168469 -0.034418 0.000000 0.000000 0.000000 0.122144 0.134249 0.073477 9.826519 2.486621 2.350869 2.550707 2.438322 -0.026236 0.019226 0.012407 0.999542 0.017361 0.024783 0.000430
17.974732 nan nan nan nan nan nan nan 0.363683 -2.409400 2.143815 0.082028 0.209863 0.103866 0.657222 0.059949 0.529893 0.997724 0.010577 -0.026150 -0.061246 -0.241525 0.170461 -0.021929 0.000000 0.000000 0.000000 0.103013 0.149977 0.088822 9.802488 2.466787 2.372302 2.518070 2.445329 -0.021908 0.015385 0.008361 0.999518 0.017616 0.025550 0.000450
17.985351 nan nan nan nan nan nan nan 4.175176 -1.507370 19.177099 0.181100 0.322785 0.083093 0.654657 0.061759 0.529660 0.997767 0.011159 -0.025394 -0.060752 -0.255721 0.184025 -0.031313 0.000000 0.000000 0.000000 0.113185 0.169498 0.088401 9.821975 2.477882 2.374772 2.515331 2.453991 -0.023766 0.011235 0.008222 0.999457 0.018964 0.026945 0.000511
17.996012 0.636500 0.065100 0.532700 0.997770 0.015970 -0.021170 -0.061210 -2.083999 3.469344 19.019184 -0.036220 0.158197 0.088420 0.651777 0.061218 0.530761 0.997815 0.012825 -0.024462 -0.060022 -0.236004 0.130639 -0.022422 0.000000 0.000000 0.000000 0.062618 0.133569 0.083536 9.805980 2.468697 2.376388 2.524782 2.436113 -0.017918 0.016825 0.009049 0.999595 0.013580 0.025024 0.000340
18.006604 nan nan nan nan nan nan nan 1.760991 1.074300 4.084256 0.013849 0.104399 0.111324 0.649277 0.062602 0.530523 0.997854 0.013188 -0.023781 -0.059563 -0.243192 0.133282 -0.001027 0.000000 0.000000 0.000000 0.060348 0.132863 0.077461 9.764022 2.464049 2.360303 2.521333 2.418337 -0.017410 0.017185 0.010337 0.999568 0.013915 0.025876 0.000360
18.017336 nan nan nan nan nan nan nan 3.371245 -4.464687 15.317753 -0.009055 0.027698 0.170980 0.646667 0.064032 0.530512 0.997891 0.013544 -0.023095 -0.059132 -0.239889 0.127228 0.011812 0.000000 0.000000 0.000000 0.019374 0.145544 0.092251 9.739740 2.445356 2.389448 2.488721 2.416215 -0.008030 0.013009 0.006421 0.999583 0.013340 0.025622 0.000342
18.027983 0.631300 0.069200 0.531700 0.997590 0.031300 -0.030320 -0.053940 -1.337492 -1.481051 14.745909 0.144880 0.284434 0.138489 0.644641 0.063815 0.531036 0.997838 0.017541 -0.025187 -0.058113 -0.238326 0.114748 0.028275 0.000000 0.000000 0.000000 0.026600 0.159689 0.099205 9.701491 2.427130 2.379726 2.464694 2.429941 -0.015065 0.011269 0.004108 0.999600 0.012104 0.025561 0.000310
18.038693 nan nan nan nan nan nan nan 3.292288 -3.404743 9.470113 0.052732 0.349950 0.126770 0.642089 0.065044 0.531339 0.997887 0.017719 -0.024352 -0.057564 -0.239714 0.099714 0.038643 0.000000 0.000000 0.000000 0.004209 0.162340 0.104828 9.681260 2.416044 2.389647 2.448857 2.426713 -0.011120 0.009844 0.002427 0.999612 0.010591 0.025773 0.000273
18.049231 nan nan nan nan nan nan nan 2.182098 6.651570 19.600000 0.019708 0.092148 0.058591 0.639563 0.066094 0.531746 0.997939 0.017777 -0.023509 -0.056997 -0.236736 0.080557 0.062494 0.000000 0.000000 0.000000 0.012041 0.151234 0.100242 9.634268 2.405941 2.367140 2.444096 2.417091 -0.014985 0.011446 0.003290 0.999634 0.008669 0.025608 0.000222
18.059873 0.622000 0.068500 0.532300 0.997990 0.018290 -0.022080 -0.056570 0.526383 0.811109 9.592138 0.047406 -0.033557 0.199211 0.637526 0.065771 0.531447 0.997900 0.020199 -0.025463 -0.056021 -0.227833 0.091777 0.071599 0.000000 0.000000 0.000000 0.018861 0.127084 0.116744 9.613002 2.365445 2.380262 2.427469 2.439827 -0.017869 0.018607 -0.001359 0.999645 0.009845 0.024746 0.000244
18.070488 nan nan nan nan nan nan nan 3.002777 -1.921299 15.738859 0.125172 0.134760 0.167784 0.635108 0.066745 0.532207 0.997950 0.020321 -0.024808 -0.055386 -0.219120 0.089643 0.079537 0.000000 0.000000 0.000000 0.043701 0.148839 0.118653 9.599053 2.369600 2.370045 2.408426 2.450981 -0.024281 0.011648 -0.002150 0.999668 0.009645 0.023898 0.000231
18.081116 0.613700 0.068700 0.534000 0.998100 0.019230 -0.019110 -0.055420 5.943345 -5.103525 16.320273 -0.061787 0.234365 0.060722 0.629774 0.066782 0.532195 0.997977 0.018640 -0.022905 -0.056309 -0.231484 0.090229 0.090008 0.000000 0.000000 0.000000 0.008977 0.136355 0.101182 9.581219 2.385018 2.358548 2.432619 2.405034 -0.013946 0.014280 0.002703 0.999634 0.009727 0.025260 0.000246
18.091835 nan nan nan nan nan nan nan 4.711130 -3.053023 3.454988 0.007457 0.152337 0.178437 0.627293 0.067749 0.533160 0.998022 0.018717 -0.022189 -0.055753 -0.225161 0.070673 0.108805 0.000000 0.000000 0.000000 -0.002633 0.099623 0.109321 9.544122 2.351259 2.362379 2.424709 2.405775 -0.013019 0.022035 0.000391 0.999665 0.007730 0.024716 0.000191
18.102512 nan nan nan nan nan nan nan 0.248836 7.788079 18.188934 -0.093213 0.149674 0.128901 0.624889 0.068504 0.534322 0.998067 0.018720 -0.021668 -0.055161 -0.214445 0.055536 0.108364 0.000000 0.000000 0.000000 -0.024119 0.107830 0.119828 9.545742 2.343408 2.383927 2.404186 2.414221 -0.009088 0.018233 -0.002528 0.999702 0.006154 0.023612 0.000145
18.113091 nan nan nan nan nan nan nan 1.983508 1.753813 16.040333 0.117183 -0.053265 0.183231 0.622620 0.069091 0.535468 0.998116 0.018610 -0.021104 -0.054521 -0.195020 0.059849 0.139426 0.000000 0.000000 0.000000 -0.013704 0.105324 0.117994 9.486661 2.332313 2.365404 2.387236 2.401708 -0.010891 0.016477 -0.002378 0.999742 0.006651 0.021741 0.000145
18.123682 0.607400 0.069200 0.534600 0.998110 0.027970 -0.025160 -0.048520 -1.698782 -3.179833 -1.696390 -0.108660 0.111856 0.133695 0.622017 0.068298 0.533448 0.997969 0.022153 -0.023267 -0.055009 -0.192933 0.057089 0.129933 0.000000 0.000000 0.000000 -0.054754 0.097096 0.107753 9.500109 2.343109 2.365529 2.410826 2.380644 -0.004535 0.020315 0.000388 0.999749 0.006344 0.021482 0.000136
18.134350 nan nan nan nan nan nan nan 1.205896 -0.282333 14.272164 -0.152870 0.276977 0.122509 0.619959 0.068908 0.534835 0.998019 0.021877 -0.022747 -0.054431 -0.195590 0.055898 0.122638 0.000000 0.000000 0.000000 -0.075247 0.102717 0.116825 9.515252 2.336897 2.390911 2.399044 2.388400 0.000753 0.018644 -0.002169 0.999744 0.006213 0.021738 0.000135
18.144886 nan nan nan nan nan nan nan 1.014484 2.890323 14.927750 0.017045 0.236496 0.190156 0.617899 0.069496 0.536127 0.998073 0.021496 -0.022199 -0.053814 -0.193101 0.045607 0.117083 0.000000 0.000000 0.000000 -0.075565 0.117833 0.118902 9.526791 2.343464 2.396980 2.390031 2.396315 0.000199 0.013970 -0.002990 0.999756 0.005133 0.021465 0.000110
18.155436 nan nan nan nan nan nan nan -1.359026 3.423884 6.216108 0.018110 0.027165 0.140087 0.615861 0.069978 0.537362 0.998128 0.021118 -0.021571 -0.053183 -0.194304 0.051825 0.127709 0.000000 0.000000 0.000000 -0.055559 0.097782 0.122916 9.507145 2.324241 2.392105 2.386258 2.404540 -0.003730 0.018605 -0.004307 0.999749 0.005798 0.021649 0.000126
18.166078 0.593000 0.068200 0.537600 0.998390 0.017870 0.007340 -0.053370 -0.212946 -0.820679 6.807093 -0.156066 0.137423 0.191221 0.613511 0.068937 0.534508 0.998145 0.022725 -0.018186 -0.053465 -0.187786 0.053329 0.126098 0.000000 0.000000 0.000000 -0.102748 0.127387 0.119636 9.515602 2.350290 2.406889 2.374005 2.384419 0.006741 0.007114 -0.003351 0.999762 0.005948 0.020972 0.000125
18.176654 0.586500 0.067600 0.538700 0.998450 0.017520 0.001410 -0.052860 3.268361 -0.112455 19.600000 -0.030894 0.142217 0.125172 0.605221 0.068546 0.535480 0.998297 0.020381 -0.012119 -0.053301 -0.306376 0.041413 0.124380 0.000000 0.000000 0.000000 -0.093457 0.133781 0.119031 9.521654 2.344036 2.404970 2.383344 2.389303 0.004700 0.011793 -0.003345 0.999431 0.004695 0.033389 0.000157
18.187278 nan nan nan nan nan nan nan 2.785046 -1.708353 17.332365 -0.041014 0.153403 0.215190 0.601966 0.068986 0.536802 0.998349 0.019916 -0.011396 -0.052661 -0.338642 0.033387 0.140353 0.000000 0.000000 0.000000 -0.072396 0.113644 0.137819 9.488956 2.297708 2.412293 2.362864 2.416092 -0.001140 0.019547 -0.008391 0.999312 0.003869 0.036892 0.000143
18.197902 nan nan nan nan nan nan nan -1.244179 6.153899 18.265499 -0.047406 0.225843 0.172578 0.598368 0.069341 0.538293 0.998401 0.019555 -0.010788 -0.051923 -0.387088 0.025786 0.185889 0.000000 0.000000 0.000000 -0.081898 0.110776 0.133705 9.396340 2.268396 2.388773 2.351978 2.387194 0.000474 0.025074 -0.007780 0.999097 0.003102 0.042372 0.000132
18.208507 0.581800 0.066900 0.539700 0.998820 0.024190 -0.003570 -0.041890 2.892715 1.954796 14.729160 -0.021839 0.037285 0.211461 0.596258 0.068269 0.537254 0.998468 0.021137 -0.008056 -0.050496 -0.323179 0.027916 0.193680 0.000000 0.000000 0.000000 -0.090037 0.111784 0.145739 9.387618 2.263802 2.407303 2.315260 2.401253 0.001815 0.015438 -0.011475 0.999357 0.003328 0.035705 0.000119
18.219252 nan nan nan nan nan nan nan 3.318607 -5.302115 4.488614 0.020241 0.328644 0.237029 0.592786 0.068569 0.539335 0.998522 0.020678 -0.007449 -0.049705 -0.326578 0.026129 0.211827 0.000000 0.000000 0.000000 -0.059114 0.149296 0.157077 9.352240 2.254580 2.402232 2.274494 2.420933 -0.005610 0.005974 -0.014705 0.999339 0.003152 0.036223 0.000114
18.229794 nan nan nan nan nan nan nan 0.928349 -1.406879 12.085281 -0.082028 0.585381 0.295087 0.589343 0.068845 0.541569 0.998575 0.020399 -0.006664 -0.048865 -0.319797 0.015488 0.212100 0.000000 0.000000 0.000000 -0.065234 0.228454 0.187049 9.352323 2.250564 2.443178 2.199354 2.459227 -0.004814 -0.015363 -0.022624 0.999367 0.002019 0.035525 0.000072
18.240449 0.572400 0.064000 0.543600 0.998790 0.020230 0.006170 -0.044360 4.610639 1.272890 4.452724 0.100138 0.916155 0.304142 0.587992 0.067363 0.539339 0.998605 0.021413 -0.003031 -0.048169 -0.288821 0.006026 0.201782 0.000000 0.000000 0.000000 -0.040438 0.368229 0.205540 9.377605 2.302043 2.461249 2.110800 2.503513 -0.012679 -0.057373 -0.027596 0.999482 0.001000 0.032172 0.000032
18.250997 nan nan nan nan nan nan nan 0.992950 1.414057 10.427174 -0.036753 0.757959 0.397888 0.584945 0.067427 0.541467 0.998665 0.021290 -0.001105 -0.047045 -0.273346 -0.002740 0.175963 0.000000 0.000000 0.000000 -0.036049 0.464449 0.246535 9.430980 2.307715 2.525823 2.023753 2.573689 -0.014360 -0.085189 -0.038402 0.999538 0.000067 0.030382 0.000002
18.261622 0.570100 0.062600 0.544100 0.999160 0.024590 -0.002940 -0.032570 1.380560 -3.251613 -1.859090 -0.028230 1.391810 0.366462 0.580888 0.066014 0.541000 0.998763 0.020914 0.001648 -0.045079 -0.275721 -0.013156 0.158072 0.000000 0.000000 0.000000 -0.036762 0.708192 0.274364 9.469402 2.383480 2.574541 1.887613 2.623767 -0.014768 -0.148760 -0.046361 0.999533 -0.001039 0.030538 -0.000032
18.272273 nan nan nan nan nan nan nan 2.497928 -0.504849 -1.588720 -0.150207 1.300195 0.426651 0.577951 0.065874 0.542683 0.998819 0.020891 0.005393 -0.043540 -0.274248 -0.024708 0.131562 0.000000 0.000000 0.000000 -0.067515 0.879996 0.305421 9.525094 2.433045 2.642380 1.780321 2.669349 -0.008091 -0.195817 -0.054918 0.999540 -0.002246 0.030230 -0.000068
18.282849 nan nan nan nan nan nan nan -0.026319 -1.713138 -5.816535 0.067114 1.517515 0.393095 0.575051 0.065612 0.544075 0.998859 0.020745 0.010023 -0.041828 -0.274402 -0.036726 0.082894 0.000000 0.000000 0.000000 -0.043737 1.050158 0.325440 9.625319 2.507799 2.685490 1.696782 2.735247 -0.014927 -0.243305 -0.060808 0.999545 -0.003472 0.029956 -0.000104
18.293521 0.565700 0.059400 0.545900 0.999330 0.021100 0.015190 -0.025760 -3.766033 5.692117 -6.271139 -0.126770 1.247995 0.414933 0.574982 0.064212 0.542656 0.998978 0.021451 0.004486 -0.039539 -0.247114 -0.038175 0.028597 0.000000 0.000000 0.000000 -0.082210 1.106041 0.341535 9.727967 2.527034 2.751741 1.677558 2.771634 -0.005968 -0.254843 -0.065939 0.999634 -0.003590 0.026830 -0.000096
18.304130 nan nan nan nan nan nan nan -1.701175 -2.978851 -4.036402 -0.051134 1.450402 0.396823 0.572361 0.063807 0.542959 0.999013 0.021255 0.010326 -0.037601 -0.250017 -0.028774 -0.036570 0.000000 0.000000 0.000000 -0.088637 1.230039 0.340700 9.863682 2.618507 2.794411 1.646400 2.804364 -0.002986 -0.291632 -0.066693 0.999638 -0.002592 0.026784 -0.000069
18.314812 nan nan nan nan nan nan nan 5.103525 -2.397436 -1.603076 -0.134760 1.229353 0.398954 0.569690 0.063500 0.542569 0.999001 0.021048 0.016868 -0.035638 -0.252614 -0.032856 -0.106093 0.000000 0.000000 0.000000 -0.108452 1.198815 0.344567 10.000000 2.640796 2.846608 1.672626 2.839970 0.001992 -0.290451 -0.068658 0.999640 -0.002965 0.026684 -0.000079
18.325503 0.566300 0.056000 0.545100 0.999450 0.020610 0.021170 -0.015190 2.698910 -4.727879 19.600000 -0.241290 1.145727 0.446359 0.570833 0.061917 0.543455 0.999203 0.022005 0.008810 -0.032127 -0.244059 -0.038745 -0.136014 0.000000 0.000000 0.000000 -0.126823 1.169173 0.346278 10.000000 2.605767 2.862669 1.685841 2.845723 0.005084 -0.275978 -0.070839 0.999664 -0.003540 0.025673 -0.000091
18.336218 nan nan nan nan nan nan nan 2.313694 4.737449 -0.086135 -0.091083 1.095125 0.401084 0.568218 0.061502 0.541998 0.999201 0.021543 0.015049 -0.030129 -0.229120 -0.059665 -0.136659 0.000000 0.000000 0.000000 -0.157132 1.090112 0.344685 10.000000 2.582606 2.876136 1.702698 2.838560 0.011273 -0.263973 -0.071470 0.999691 -0.005619 0.024201 -0.000136
18.346778 nan nan nan nan nan nan nan 5.192053 -3.825849 10.187909 -0.219451 0.778732 0.396290 0.565798 0.060872 0.540555 0.999168 0.020914 0.020786 -0.028174 -0.209519 -0.060527 -0.147294 0.000000 0.000000 0.000000 -0.176839 1.003674 0.339359 10.000000 2.561212 2.883786 1.727777 2.827225 0.016969 -0.250031 -0.071101 0.999737 -0.005696 0.022224 -0.000127
18.357394 nan nan nan nan nan nan nan 3.902414 -1.689212 3.854561 0.050602 0.826670 0.373919 0.563574 0.060229 0.538991 0.999111 0.020164 0.026097 -0.026242 -0.194403 -0.071757 -0.168152 0.000000 0.000000 0.000000 -0.160491 0.893037 0.336871 10.000000 2.524792 2.878484 1.760637 2.836087 0.012719 -0.229247 -0.071457 0.999764 -0.006784 0.020653 -0.000140
18.367990 0.567500 0.051300 0.544400 0.999340 0.014520 0.031770 -0.009560 2.986029 -0.260799 5.708866 0.037818 0.696172 0.442631 0.567711 0.058741 0.543879 0.999348 0.020141 0.015928 -0.025377 -0.157548 -0.074947 -0.166171 0.000000 0.000000 0.000000 -0.127797 0.800334 0.348002 10.000000 2.459594 2.880079 1.794468 2.865859 0.004266 -0.199538 -0.074594 0.999830 -0.007110 0.017008 -0.000121
18.378603 nan nan nan nan nan nan nan 2.064858 0.435463 11.814911 -0.149142 0.543834 0.376050 0.566039 0.057945 0.542115 0.999330 0.019600 0.020152 -0.023435 -0.131270 -0.086319 -0.163590 0.000000 0.000000 0.000000 -0.107950 0.693978 0.337331 10.000000 2.435102 2.862610 1.835969 2.866320 -0.001113 -0.179740 -0.072893 0.999862 -0.008241 0.014431 -0.000119
18.389231 0.570800 0.047300 0.544700 0.999380 0.016040 0.031210 -0.003050 -0.224909 2.177313 12.939457 -0.121976 0.156066 0.388833 0.567736 0.055491 0.544394 0.999462 0.019352 0.019736 -0.017662 -0.102232 -0.098164 -0.142765 0.000000 0.000000 0.000000 -0.111531 0.524589 0.334768 10.000000 2.357249 2.873827 1.891577 2.877347 -0.001056 -0.139702 -0.075117 0.999888 -0.009462 0.011604 -0.000110
18.399772 nan nan nan nan nan nan nan 1.043196 -4.852297 9.439009 -0.047406 0.488971 0.300414 0.566659 0.054456 0.542889 0.999444 0.018848 0.022476 -0.015833 -0.094030 -0.103630 -0.145561 0.000000 0.000000 0.000000 -0.080921 0.475493 0.320571 10.000000 2.355790 2.847966 1.919306 2.876939 -0.008692 -0.130945 -0.072490 0.999892 -0.010004 0.010790 -0.000108
18.410377 0.575400 0.042600 0.544300 0.999290 0.012580 0.035580 0.000880 3.914377 1.251357 15.123948 -0.029828 0.445294 0.290293 0.568792 0.051524 0.544527 0.999435 0.017124 0.026785 -0.010891 -0.057486 -0.128768 -0.106331 0.000000 0.000000 0.000000 -0.092346 0.405703 0.304376 9.984876 2.343764 2.839809 1.939458 2.861845 -0.006611 -0.121292 -0.070922 0.999894 -0.012608 0.007213 -0.000091
18.421011 nan nan nan nan nan nan nan -1.344670 -1.825593 7.244948 -0.014382 0.081495 0.374452 0.568181 0.050154 0.543396 0.999400 0.016700 0.028918 -0.009223 -0.041185 -0.128604 -0.095329 0.000000 0.000000 0.000000 -0.102882 0.294008 0.291050 9.959929 2.309695 2.826139 1.986142 2.837953 -0.003544 -0.097066 -0.068413 0.999905 -0.012626 0.005600 -0.000071
