DfilX DfilY DfilZ DfilQ1 DfilQ2 DfilQ3 DfilQ4 DfildX DfildY DfildZ DfildQ1 DfildQ2 DfildQ3 DfildQ4 w1 w2 w3 fF fL fB fR Eul0 Eul1 Eul2 Fpwm Lpwm Bpwm Rpwm My
-0.295519 0.074185 0.906520 0.997335 -0.055423 -0.031550 -0.035447 0.037701 -0.033008 -0.017490 0.014295 -0.004100 0.283565 -0.063997 -0.030734 0.573325 -0.094949 15.940211 0.000000 0.000000 0.000000 -0.067409 -0.066912 -0.108772 1892651.000000 1000000.000000 1000000.000000 1000000.000000 -5.064127
-0.296191 0.074514 0.906719 0.996916 -0.058088 -0.042059 -0.031848 -0.114338 0.016738 0.010617 -0.052270 -0.114595 -0.740363 0.088474 -0.179955 -1.498135 0.096701 0.000000 0.000000 25.000000 0.000000 -0.058874 -0.087671 -0.113820 1000000.000000 1000000.000000 2400000.000000 1000000.000000 15.858062
-0.300485 0.074738 0.906953 0.995385 -0.061727 -0.067586 -0.028819 -0.261298 0.013079 0.006890 -0.110217 -0.159756 -1.371011 0.063406 -0.244050 -2.761303 -0.027788 0.000000 0.000000 25.000000 0.000000 -0.049523 -0.138549 -0.120431 1000000.000000 1000000.000000 2400000.000000 1000000.000000 28.998512
-0.307192 0.075190 0.906992 0.992574 -0.062703 -0.100264 -0.028502 -0.373611 0.020978 0.002824 -0.187550 -0.086645 -1.829182 0.046090 -0.082009 -3.679525 -0.131211 0.000000 0.000000 25.000000 0.000000 -0.044955 -0.204026 -0.121573 1000000.000000 1000000.000000 2400000.000000 1000000.000000 38.835506
-0.314242 0.075845 0.906808 0.988592 -0.064697 -0.132828 -0.029271 -0.406085 0.038840 -0.014250 -0.239775 -0.176206 -1.847714 -0.047389 -0.283838 -3.721153 -0.300007 0.000000 0.000000 25.000000 0.000000 -0.042225 -0.269669 -0.124973 1000000.000000 1000000.000000 2400000.000000 1000000.000000 39.908213
-0.323685 0.076043 0.905642 0.981499 -0.066325 -0.177175 -0.029483 -0.498439 0.021260 -0.052086 -0.359781 -0.161870 -2.301309 -0.026210 -0.239063 -4.651024 -0.320576 0.000000 0.000000 25.000000 0.000000 -0.036728 -0.359392 -0.128273 1000000.000000 1000000.000000 2400000.000000 1000000.000000 50.104160
-0.332825 0.076521 0.903980 0.972881 -0.065638 -0.219623 -0.030979 -0.478951 0.038379 -0.082237 -0.457902 -0.019884 -2.178953 -0.104807 -0.009832 -4.428329 -0.509609 0.000000 0.000000 25.000000 0.000000 -0.034864 -0.446045 -0.126823 1000000.000000 1000000.000000 2400000.000000 1000000.000000 48.743738
-0.342082 0.076684 0.902504 0.964004 -0.063446 -0.256037 -0.033411 -0.439557 0.030634 -0.071183 -0.425245 0.037026 -1.822244 -0.120230 0.077627 -3.713328 -0.510409 0.000000 0.000000 25.000000 0.000000 -0.036824 -0.521153 -0.121621 1000000.000000 1000000.000000 2400000.000000 1000000.000000 42.344811
-0.349526 0.076025 0.900679 0.957103 -0.059202 -0.281266 -0.036593 -0.384255 -0.124458 -0.148666 -0.213664 0.600418 -1.016384 -0.157843 1.109618 -2.003129 -0.775878 0.000000 0.000000 25.000000 0.000000 -0.043762 -0.573689 -0.110642 1000000.000000 1000000.000000 2400000.000000 1000000.000000 25.768176
-0.355944 0.074751 0.898842 0.951293 -0.052835 -0.301315 -0.038196 -0.302855 -0.169495 -0.148341 -0.110715 0.759233 -0.639404 -0.031937 1.462407 -1.221868 -0.594323 0.000000 0.000000 25.000000 0.000000 -0.050027 -0.615435 -0.095064 1000000.000000 1000000.000000 2400000.000000 1000000.000000 18.373029
-0.358613 0.073628 0.898334 0.949721 -0.046602 -0.306952 -0.040473 -0.176598 -0.164051 -0.107069 0.018561 0.730841 -0.097813 -0.029040 1.380010 -0.112530 -0.511440 0.000000 0.000000 19.827389 0.000000 -0.059645 -0.627113 -0.078715 1000000.000000 1000000.000000 2110333.000000 1000000.000000 7.396433
-0.359185 0.072164 0.898232 0.950581 -0.038664 -0.305159 -0.042178 -0.046146 -0.186575 -0.083787 0.157804 0.857319 0.350688 0.015756 1.622139 0.834127 -0.452853 11.019942 0.000000 3.980058 0.000000 -0.069735 -0.622930 -0.058844 1617116.000000 1000000.000000 1222883.000000 1000000.000000 -2.111965
-0.357787 0.071025 0.898250 0.952377 -0.031295 -0.300307 -0.042587 0.011966 -0.178422 -0.078390 0.194427 0.848280 0.463862 0.048174 1.617360 1.069556 -0.372135 15.122447 0.000000 0.000000 0.000000 -0.076227 -0.612209 -0.041595 1846857.000000 1000000.000000 1000000.000000 1000000.000000 -4.573468
-0.355672 0.070753 0.898687 0.953878 -0.028190 -0.295574 -0.044243 0.100202 -0.016653 0.004066 0.084913 0.132990 0.262430 -0.050489 0.205433 0.565462 -0.152628 6.889295 0.000000 8.110705 0.000000 -0.082286 -0.602105 -0.033527 1385800.000000 1000000.000000 1454199.000000 1000000.000000 0.366423
-0.353539 0.070936 0.899288 0.954754 -0.026323 -0.292490 -0.046921 0.103520 0.013417 0.015307 0.045892 0.050998 0.164336 -0.123347 0.012219 0.351927 -0.252406 3.439263 0.000000 11.560737 0.000000 -0.089749 -0.595571 -0.027565 1192598.000000 1000000.000000 1647401.000000 1000000.000000 2.436442
-0.352551 0.071041 0.899333 0.955128 -0.025262 -0.291127 -0.048339 0.069453 0.007541 0.003289 0.023784 0.078130 0.090072 -0.118566 0.072706 0.199452 -0.265134 0.946529 0.000000 14.053471 0.000000 -0.093729 -0.592660 -0.024248 1053005.000000 1000000.000000 1786994.000000 1000000.000000 3.932082
-0.351878 0.071323 0.899520 0.955573 -0.026407 -0.289108 -0.050976 0.046432 0.020378 0.013133 0.029342 -0.077475 0.136888 -0.211346 -0.282676 0.281843 -0.348894 2.386916 0.000000 12.613084 0.000000 -0.098939 -0.588628 -0.025243 1133667.000000 1000000.000000 1706332.000000 1000000.000000 3.067850
-0.351407 0.071691 0.899743 0.955561 -0.028086 -0.288610 -0.053083 0.032474 0.027475 0.017091 -0.004001 -0.119555 0.024151 -0.167601 -0.328016 0.040568 -0.250365 0.000000 0.000000 16.620932 0.000000 -0.102608 -0.587824 -0.027686 1000000.000000 1000000.000000 1930772.000000 1000000.000000 5.472559
-0.351543 0.071850 0.899831 0.955085 -0.028542 -0.289890 -0.054417 -0.020484 0.009173 0.002999 -0.048338 -0.031075 -0.132698 -0.126330 -0.120920 -0.277671 -0.236130 0.000000 0.000000 21.970918 0.000000 -0.105415 -0.590584 -0.027659 1000000.000000 1000000.000000 2230371.000000 1000000.000000 8.682551
-0.351995 0.071768 0.899837 0.954638 -0.028096 -0.291413 -0.054361 -0.049123 -0.011668 -0.002323 -0.043006 0.054018 -0.146870 -0.000190 0.116575 -0.299598 -0.044774 0.000000 0.000000 22.388513 0.000000 -0.105659 -0.593713 -0.026498 1000000.000000 1000000.000000 2253756.000000 1000000.000000 8.933108
-0.352506 0.071627 0.899707 0.954398 -0.027333 -0.292413 -0.053583 -0.048646 -0.013810 -0.010977 -0.024791 0.057120 -0.096303 0.055868 0.150668 -0.195255 0.065314 0.000000 0.000000 20.682532 0.000000 -0.104441 -0.595697 -0.025175 1000000.000000 1000000.000000 2158221.000000 1000000.000000 7.909519
-0.353070 0.071532 0.899600 0.954143 -0.026325 -0.293570 -0.052298 -0.050456 -0.011578 -0.009437 -0.025371 0.070144 -0.106218 0.094755 0.199263 -0.215243 0.131389 0.000000 0.000000 21.053626 0.000000 -0.102230 -0.597974 -0.023631 1000000.000000 1000000.000000 2179003.000000 1000000.000000 8.132176
-0.353633 0.071266 0.899465 0.954307 -0.024140 -0.293455 -0.050986 -0.051511 -0.029357 -0.009075 0.017977 0.198574 0.023135 0.117756 0.446623 0.069270 0.111156 0.000000 0.000000 16.303356 0.000000 -0.100737 -0.597471 -0.019535 1000000.000000 1000000.000000 1912987.000000 1000000.000000 5.282014
-0.353690 0.071301 0.899475 0.955614 -0.022866 -0.289707 -0.048456 -0.014428 -0.009363 0.004561 0.092367 0.157716 0.257458 0.216077 0.405904 0.550983 0.342315 6.858702 0.000000 8.141298 0.000000 -0.095619 -0.589461 -0.018801 1384087.000000 1000000.000000 1455912.000000 1000000.000000 0.384779
-0.353687 0.071410 0.899407 0.956266 -0.021953 -0.287640 -0.048339 -0.008916 -0.000337 -0.006223 0.002980 0.116404 0.014530 -0.120195 0.152206 0.046033 -0.295914 0.000000 0.000000 16.483635 0.000000 -0.095891 -0.585051 -0.017007 1000000.000000 1000000.000000 1923083.000000 1000000.000000 5.390181
-0.352973 0.071738 0.899841 0.957643 -0.022325 -0.282857 -0.049138 0.034574 0.013376 0.024520 0.044267 0.034322 0.176173 -0.177489 -0.050008 0.373763 -0.347141 4.143861 0.000000 10.856139 0.000000 -0.097259 -0.575131 -0.017831 1232056.000000 1000000.000000 1607943.000000 1000000.000000 2.013683
-0.352221 0.072104 0.900373 0.959474 -0.023630 -0.276355 -0.049787 0.033859 0.021938 0.037620 0.100423 -0.063414 0.380800 -0.141686 -0.233171 0.786621 -0.208844 11.247932 0.000000 3.752068 0.000000 -0.097610 -0.561746 -0.021064 1629884.000000 1000000.000000 1210115.000000 1000000.000000 -2.248759
-0.351114 0.072208 0.900824 0.961646 -0.023655 -0.268541 -0.050626 0.049448 0.019840 0.029003 0.094311 -0.082004 0.379118 -0.193920 -0.295793 0.780678 -0.301436 11.418987 0.000000 3.581013 0.000000 -0.099203 -0.545538 -0.021414 1639463.000000 1000000.000000 1200536.000000 1000000.000000 -2.351392
-0.349768 0.072028 0.901344 0.963618 -0.023136 -0.261008 -0.052729 0.074154 0.003196 0.035167 0.092619 -0.060824 0.417114 -0.274735 -0.300341 0.858524 -0.468659 12.976765 0.000000 2.023235 0.000000 -0.103964 -0.529918 -0.019777 1726698.000000 1000000.000000 1113301.000000 1000000.000000 -3.286059
-0.347507 0.071943 0.902265 0.967027 -0.023192 -0.248413 -0.051100 0.149669 0.010332 0.070622 0.243689 -0.109564 0.919582 0.142425 -0.223822 1.881788 0.397450 25.000000 0.000000 0.000000 0.000000 -0.099865 -0.503865 -0.022231 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -13.779231
-0.345272 0.071168 0.902493 0.970617 -0.023500 -0.233846 -0.051638 0.151571 -0.034870 0.027060 0.255849 -0.129027 1.070904 -0.004462 -0.351132 2.185418 0.128437 25.000000 0.000000 0.000000 0.000000 -0.100474 -0.473918 -0.024130 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -17.114998
-0.341516 0.070605 0.903655 0.974802 -0.023254 -0.215837 -0.051337 0.221016 -0.033315 0.058442 0.244661 -0.051457 1.091652 -0.000978 -0.201449 2.228664 0.096197 25.000000 0.000000 0.000000 0.000000 -0.099551 -0.436956 -0.025582 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -17.917084
-0.337931 0.070530 0.904655 0.978280 -0.023865 -0.199186 -0.052182 0.224556 -0.006541 0.041211 0.230464 -0.006895 1.071174 -0.096098 -0.152565 2.191495 -0.110096 25.000000 0.000000 0.000000 0.000000 -0.100826 -0.403034 -0.028165 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -17.884614
-0.334594 0.070323 0.905537 0.981027 -0.023578 -0.185204 -0.052236 0.219329 -0.022354 0.032644 0.185045 0.073219 0.879419 -0.026886 0.050553 1.802927 -0.019071 25.000000 0.000000 0.000000 0.000000 -0.100911 -0.374540 -0.028922 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -14.283873
-0.331456 0.069848 0.906023 0.983014 -0.024067 -0.173694 -0.054172 0.189562 -0.039551 0.002955 0.122811 0.040938 0.665423 -0.173172 -0.045857 1.363674 -0.309348 24.373319 0.000000 0.000000 0.000000 -0.104718 -0.351275 -0.030356 2364905.000000 1000000.000000 1000000.000000 1000000.000000 -10.123991
-0.328403 0.069814 0.906813 0.984599 -0.023481 -0.164555 -0.054173 0.175898 -0.007377 0.023743 0.082234 0.104079 0.462091 -0.030583 0.148682 0.949726 -0.063867 17.783960 0.000000 0.000000 0.000000 -0.104882 -0.332688 -0.030063 1995901.000000 1000000.000000 1000000.000000 1000000.000000 -6.170376
-0.326735 0.069422 0.906657 0.985177 -0.023096 -0.160634 -0.055591 0.119697 -0.024893 -0.013116 0.034652 0.083150 0.228849 -0.098744 0.108268 0.475852 -0.206851 10.018335 0.000000 4.981665 0.000000 -0.107955 -0.324752 -0.029176 1561026.000000 1000000.000000 1278973.000000 1000000.000000 -1.511001
-0.325183 0.068872 0.906651 0.985540 -0.023795 -0.157979 -0.056461 0.106625 -0.040171 0.002851 0.018150 -0.030509 0.125159 -0.034780 -0.084394 0.250643 -0.050908 6.352662 0.000000 8.647338 0.000000 -0.109520 -0.319483 -0.030617 1355749.000000 1000000.000000 1484250.000000 1000000.000000 0.688403
-0.324058 0.068451 0.906609 0.985612 -0.024647 -0.156979 -0.057613 0.061976 -0.024126 0.000184 -0.003365 -0.057226 0.007660 -0.066255 -0.134655 0.010715 -0.112648 2.385376 0.000000 12.614624 0.000000 -0.111632 -0.317593 -0.032107 1133581.000000 1000000.000000 1706418.000000 1000000.000000 3.068774
-0.323460 0.068302 0.907080 0.985401 -0.025031 -0.158705 -0.056319 0.033937 -0.007580 0.034783 -0.023645 -0.041316 -0.166969 0.101536 -0.031574 -0.346305 0.202200 0.000000 0.000000 18.623151 0.000000 -0.108814 -0.321084 -0.033156 1000000.000000 1000000.000000 2042896.000000 1000000.000000 6.673890
-0.324055 0.068345 0.907364 0.984408 -0.025113 -0.164932 -0.055749 -0.040738 0.002475 0.020733 -0.070819 -0.009608 -0.427833 0.033828 0.036388 -0.868455 0.040385 0.000000 0.000000 25.000000 0.000000 -0.107607 -0.333679 -0.032872 1000000.000000 1000000.000000 2400000.000000 1000000.000000 12.021347
-0.325731 0.068516 0.907218 0.982549 -0.025841 -0.175584 -0.055683 -0.078520 0.008992 0.002285 -0.096512 -0.012930 -0.551770 0.027742 0.040794 -1.121047 0.019792 0.000000 0.000000 25.000000 0.000000 -0.107241 -0.355349 -0.033313 1000000.000000 1000000.000000 2400000.000000 1000000.000000 14.763965
-0.328330 0.068628 0.906836 0.980416 -0.026258 -0.187031 -0.055802 -0.139652 0.005214 -0.013199 -0.110584 0.007208 -0.602556 0.016127 0.081607 -1.222919 -0.015060 0.000000 0.000000 25.000000 0.000000 -0.107395 -0.378651 -0.032954 1000000.000000 1000000.000000 2400000.000000 1000000.000000 16.015703
-0.331495 0.069049 0.906277 0.977732 -0.025584 -0.200771 -0.055475 -0.158154 0.017096 -0.018763 -0.124462 0.040436 -0.644897 0.032067 0.157130 -1.308203 -0.000337 0.000000 0.000000 25.000000 0.000000 -0.107126 -0.406546 -0.030220 1000000.000000 1000000.000000 2400000.000000 1000000.000000 17.147483
-0.335108 0.069196 0.905046 0.974863 -0.024265 -0.214050 -0.056880 -0.188352 -0.001472 -0.064539 -0.130403 0.084840 -0.612548 -0.088332 0.190955 -1.236188 -0.253104 0.000000 0.000000 25.000000 0.000000 -0.110989 -0.433555 -0.025302 1000000.000000 1000000.000000 2400000.000000 1000000.000000 16.697430
-0.338060 0.069139 0.903806 0.972650 -0.024422 -0.223678 -0.057646 -0.141077 -0.015212 -0.064199 -0.079568 -0.016493 -0.362228 -0.040113 -0.012153 -0.740180 -0.097520 0.000000 0.000000 25.000000 0.000000 -0.112822 -0.453302 -0.024162 1000000.000000 1000000.000000 2400000.000000 1000000.000000 11.934824
-0.339691 0.069338 0.903280 0.971773 -0.023775 -0.227789 -0.056603 -0.088900 0.004719 -0.028575 -0.031266 0.002709 -0.160297 0.056481 0.047656 -0.328167 0.097378 0.000000 0.000000 20.663330 0.000000 -0.111002 -0.461633 -0.022811 1000000.000000 1000000.000000 2157146.000000 1000000.000000 7.897998
-0.340350 0.069632 0.903122 0.971714 -0.023110 -0.228287 -0.055884 -0.023305 0.011126 -0.002671 0.026887 0.010470 0.108864 0.023979 0.020371 0.223908 0.049859 3.522433 0.000000 11.477567 0.000000 -0.109790 -0.462562 -0.021677 1197256.000000 1000000.000000 1642743.000000 1000000.000000 2.386540
-0.339881 0.069773 0.903630 0.973282 -0.022513 -0.221525 -0.056047 0.019565 0.006361 0.023558 0.086032 0.014677 0.387674 -0.009639 -0.015284 0.794828 0.001833 13.269875 0.000000 1.730125 0.000000 -0.110235 -0.448636 -0.021078 1743112.000000 1000000.000000 1096887.000000 1000000.000000 -3.461925
-0.337991 0.069778 0.904341 0.976593 -0.021703 -0.205524 -0.059622 0.082438 0.006253 0.037455 0.152250 0.028194 0.774697 -0.157484 -0.095435 1.585907 -0.267404 25.000000 0.000000 0.000000 0.000000 -0.117826 -0.415902 -0.019550 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -11.700056
-0.335034 0.069821 0.905493 0.979872 -0.019417 -0.189059 -0.061084 0.154245 0.008648 0.067020 0.159512 0.126679 0.804989 -0.016336 0.149933 1.653997 -0.029164 25.000000 0.000000 0.000000 0.000000 -0.121399 -0.382109 -0.016119 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -12.718874
-0.330015 0.069248 0.906277 0.984372 -0.016309 -0.162651 -0.065496 0.199843 -0.021596 0.041831 0.175135 0.155623 1.051649 -0.143180 0.127760 2.152455 -0.275266 25.000000 0.000000 0.000000 0.000000 -0.130986 -0.328216 -0.011412 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -18.242389
-0.323716 0.068019 0.906961 0.988609 -0.013796 -0.133560 -0.068001 0.254456 -0.051646 0.033506 0.161099 0.112655 1.097004 -0.030486 0.069851 2.228210 -0.038193 25.000000 0.000000 0.000000 0.000000 -0.136073 -0.269192 -0.009453 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -19.590177
-0.317164 0.066708 0.907233 0.991804 -0.011590 -0.106258 -0.070004 0.280324 -0.054111 0.017659 0.137751 0.118652 1.057426 -0.010231 0.088330 2.143641 -0.001712 25.000000 0.000000 0.000000 0.000000 -0.140039 -0.214028 -0.008303 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -19.296124
-0.311128 0.065848 0.907682 0.993833 -0.008775 -0.087434 -0.067629 0.294877 -0.028845 0.033810 0.097947 0.178891 0.712327 0.249864 0.304640 1.452807 0.491113 25.000000 0.000000 0.000000 0.000000 -0.135385 -0.175883 -0.005703 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -12.769240
-0.304905 0.064630 0.907971 0.995393 -0.009648 -0.066136 -0.068747 0.257978 -0.031850 0.020745 0.072096 0.061180 0.684784 0.109637 0.043535 1.379090 0.233297 25.000000 0.000000 0.000000 0.000000 -0.137229 -0.133385 -0.010205 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -12.457053
-0.301076 0.063690 0.908143 0.995961 -0.010796 -0.056449 -0.068983 0.190189 -0.023979 0.016853 0.034769 0.055762 0.353121 0.130258 0.077812 0.712196 0.265590 17.466949 0.000000 0.000000 0.000000 -0.137515 -0.114179 -0.013807 1978149.000000 1000000.000000 1000000.000000 1000000.000000 -5.980169
-0.298932 0.063499 0.908138 0.995957 -0.011914 -0.053164 -0.071425 0.115518 0.009343 0.009599 0.006780 0.057698 0.071777 0.035586 0.108621 0.151088 0.067428 8.221334 0.000000 6.778666 0.000000 -0.142309 -0.107808 -0.016231 1460394.000000 1000000.000000 1379605.000000 1000000.000000 -0.432800
-0.298444 0.063433 0.908327 0.995689 -0.014330 -0.055989 -0.072548 0.023995 0.015114 0.018752 -0.010157 -0.017814 -0.253684 0.101235 0.012380 -0.511805 0.194846 0.000000 0.000000 17.927105 0.000000 -0.144296 -0.113821 -0.020548 1000000.000000 1000000.000000 2003917.000000 1000000.000000 6.256263
-0.299355 0.063694 0.908469 0.994883 -0.017982 -0.062509 -0.077310 -0.071331 0.024232 0.008700 -0.043537 -0.107828 -0.410311 -0.152611 -0.171756 -0.833050 -0.311668 0.000000 0.000000 23.509230 0.000000 -0.153423 -0.127504 -0.026331 1000000.000000 1000000.000000 2316516.000000 1000000.000000 9.605538
-0.301937 0.064282 0.908505 0.993812 -0.018599 -0.076505 -0.078354 -0.149583 0.020983 0.002533 -0.063363 -0.032339 -0.803509 0.044818 0.066140 -1.613502 0.054211 0.000000 0.000000 25.000000 0.000000 -0.155387 -0.155604 -0.025287 1000000.000000 1000000.000000 2400000.000000 1000000.000000 17.691066
-0.304932 0.065161 0.908692 0.992443 -0.021133 -0.092217 -0.078141 -0.175052 0.038854 0.008908 -0.078501 -0.139107 -0.928070 0.097306 -0.116442 -1.882445 0.167304 0.000000 0.000000 25.000000 0.000000 -0.154512 -0.187438 -0.028029 1000000.000000 1000000.000000 2400000.000000 1000000.000000 20.698831
-0.309398 0.065794 0.908894 0.990306 -0.022952 -0.113948 -0.076047 -0.231865 0.029062 0.009836 -0.112212 -0.110903 -1.159335 0.172909 -0.009074 -2.346569 0.297456 0.000000 0.000000 25.000000 0.000000 -0.149925 -0.231232 -0.028901 1000000.000000 1000000.000000 2400000.000000 1000000.000000 25.778014
-0.313872 0.066402 0.908648 0.987462 -0.024298 -0.136177 -0.076055 -0.237898 0.028720 -0.013833 -0.154344 -0.086722 -1.213646 0.063418 0.023111 -2.455168 0.066408 0.000000 0.000000 25.000000 0.000000 -0.149799 -0.276130 -0.028351 1000000.000000 1000000.000000 2400000.000000 1000000.000000 27.312985
-0.317971 0.066635 0.908250 0.984807 -0.026624 -0.155728 -0.072082 -0.218306 0.010182 -0.021081 -0.137597 -0.129217 -1.079746 0.249447 -0.028483 -2.201449 0.454229 0.000000 0.000000 25.000000 0.000000 -0.141103 -0.315784 -0.031554 1000000.000000 1000000.000000 2400000.000000 1000000.000000 25.172329
-0.321747 0.067059 0.908165 0.981983 -0.027996 -0.173862 -0.068541 -0.175107 0.026166 -0.005855 -0.128503 -0.095572 -0.855100 0.146204 -0.026838 -1.745358 0.254877 0.000000 0.000000 25.000000 0.000000 -0.133456 -0.352556 -0.033198 1000000.000000 1000000.000000 2400000.000000 1000000.000000 20.979133
-0.326093 0.066694 0.907697 0.979400 -0.025621 -0.189721 -0.064223 -0.231342 -0.033323 -0.036726 -0.103284 0.183153 -0.720000 0.217926 0.528638 -1.437168 0.307218 0.000000 0.000000 25.000000 0.000000 -0.125541 -0.384306 -0.027853 1000000.000000 1000000.000000 2400000.000000 1000000.000000 18.214745
-0.328730 0.066441 0.907265 0.977888 -0.023595 -0.198497 -0.061456 -0.167842 -0.030212 -0.040109 -0.075773 0.179957 -0.467494 0.127993 0.456654 -0.928315 0.147510 0.000000 0.000000 25.000000 0.000000 -0.120713 -0.401843 -0.023633 1000000.000000 1000000.000000 2400000.000000 1000000.000000 13.301582
-0.330320 0.065980 0.906978 0.977673 -0.020029 -0.201086 -0.057601 -0.106620 -0.043092 -0.033081 -0.000631 0.296889 -0.094475 0.195966 0.670191 -0.158633 0.259924 0.000000 0.000000 16.920744 0.000000 -0.114106 -0.406612 -0.017420 1000000.000000 1000000.000000 1947561.000000 1000000.000000 5.652446
-0.331406 0.065314 0.906774 0.977913 -0.014701 -0.200677 -0.056554 -0.080855 -0.057046 -0.027209 0.030694 0.385104 0.105908 0.033599 0.755604 0.262027 -0.082264 5.114688 0.000000 9.885312 0.000000 -0.114182 -0.405146 -0.006587 1286422.000000 1000000.000000 1553577.000000 1000000.000000 1.431187
-0.331499 0.064459 0.906461 0.979630 -0.008819 -0.192366 -0.056944 -0.040726 -0.064707 -0.031290 0.085154 0.409047 0.426500 -0.023108 0.745467 0.915379 -0.185426 16.297540 0.000000 0.000000 0.000000 -0.117108 -0.387526 0.005001 1912662.000000 1000000.000000 1000000.000000 1000000.000000 -5.278524
-0.329389 0.064175 0.906758 0.982240 -0.003992 -0.179002 -0.056091 0.113078 -0.018938 0.012776 0.129244 0.292830 0.729416 0.023385 0.502835 1.511858 -0.038572 25.000000 0.000000 0.000000 0.000000 -0.116465 -0.359808 0.013076 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -11.520503
-0.325046 0.063986 0.907249 0.986231 -0.000295 -0.154668 -0.058530 0.197654 -0.014078 0.024978 0.176002 0.240864 1.156352 -0.063750 0.320115 2.363538 -0.178968 25.000000 0.000000 0.000000 0.000000 -0.121431 -0.310055 0.018403 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -20.534828
-0.320117 0.063495 0.907651 0.989827 0.003690 -0.128766 -0.060398 0.241159 -0.036484 0.018365 0.171924 0.261195 1.266798 -0.022911 0.356884 2.583481 -0.101203 25.000000 0.000000 0.000000 0.000000 -0.124944 -0.257296 0.023640 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -23.261853
-0.314323 0.063197 0.908086 0.993078 0.005028 -0.098680 -0.063504 0.306145 -0.020503 0.020238 0.163863 0.057614 1.563296 -0.108212 -0.107126 3.143520 -0.221206 25.000000 0.000000 0.000000 0.000000 -0.129985 -0.196620 0.022965 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -29.469001
-0.308282 0.062820 0.908144 0.995279 0.006564 -0.071372 -0.065442 0.336466 -0.028292 0.000440 0.128971 0.101037 1.519794 -0.044174 -0.005794 3.056293 -0.105425 25.000000 0.000000 0.000000 0.000000 -0.132922 -0.141685 0.022636 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -29.146082
-0.301648 0.062252 0.907771 0.996594 0.006393 -0.040477 -0.071566 0.324063 -0.036334 -0.020874 0.074330 0.014088 1.509555 -0.244034 -0.208692 3.013739 -0.496210 25.000000 0.000000 0.000000 0.000000 -0.144119 -0.079849 0.018597 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -29.338906
-0.296771 0.061522 0.907217 0.997063 0.005933 -0.019188 -0.073909 0.278850 -0.046893 -0.032399 0.038357 -0.051544 1.198186 -0.116905 -0.284840 2.381798 -0.239694 25.000000 0.000000 0.000000 0.000000 -0.148257 -0.037394 0.014678 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -23.444040
-0.292214 0.060814 0.906637 0.997094 0.003135 0.000361 -0.076109 0.287265 -0.072955 -0.048452 0.026840 -0.258996 1.157816 -0.024223 -0.692879 2.269308 -0.051666 25.000000 0.000000 0.000000 0.000000 -0.152363 0.001197 0.006197 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -22.705046
-0.288230 0.060073 0.905808 0.996986 0.002245 0.014716 -0.076138 0.264428 -0.072583 -0.077072 0.011654 -0.145181 0.789258 0.147326 -0.414060 1.551970 0.287721 25.000000 0.000000 0.000000 0.000000 -0.152407 0.029689 0.002237 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -15.816590
-0.284512 0.059592 0.905453 0.996659 -0.001608 0.024507 -0.077894 0.273299 -0.055633 -0.039896 -0.003043 -0.365083 0.476504 0.012753 -0.802596 0.893058 0.008585 23.194597 0.000000 0.000000 0.000000 -0.156164 0.048618 -0.007032 2298897.000000 1000000.000000 1000000.000000 1000000.000000 -9.416758
-0.282644 0.059464 0.905286 0.996459 -0.003516 0.025811 -0.079942 0.208743 -0.020915 -0.030754 -0.021973 -0.158300 0.200510 -0.204981 -0.337110 0.376867 -0.418785 14.629431 0.000000 0.370569 0.000000 -0.160392 0.050899 -0.011149 1819248.000000 1000000.000000 1020751.000000 1000000.000000 -4.277659
-0.281505 0.059190 0.905273 0.996317 -0.005787 0.024313 -0.082026 0.153475 -0.028949 -0.018736 -0.019096 -0.162840 0.000299 -0.203486 -0.314856 -0.022834 -0.416520 7.911364 0.000000 7.088636 0.000000 -0.164656 0.047516 -0.015538 1443036.000000 1000000.000000 1396963.000000 1000000.000000 -0.246818
-0.281160 0.059368 0.905450 0.996197 -0.007909 0.018598 -0.084750 0.066658 0.031154 0.009375 -0.023912 -0.114889 -0.367202 -0.338700 -0.154443 -0.744838 -0.688959 0.000000 0.000000 19.318608 0.000000 -0.170075 0.035721 -0.018923 1000000.000000 1000000.000000 2081842.000000 1000000.000000 7.091165
