t ax ay az w1 w2 w3
15.323669 -8.230720 -2.433326 8.757103 43.000580 -26.337474 14.954070
15.331381 -8.012989 -1.772954 8.309677 44.740135 -17.792291 20.416883
15.339612 -7.979492 -1.103012 8.017774 41.199988 -6.622517 26.825770
15.347247 -7.986670 -0.598163 7.742619 32.929472 8.026368 34.363842
15.355619 -8.627900 -0.325401 8.024952 20.783105 12.207404 43.183691
15.364134 -8.962871 0.069387 7.637342 9.338664 5.737480 54.261910
15.372468 -8.400598 0.052638 6.742491 1.312296 -7.354961 59.694205
15.380177 -7.154027 0.239265 6.158684 -7.110813 -16.663106 61.128574
15.388392 -5.608374 0.323008 5.787823 -16.113773 -17.578661 57.954649
15.396054 -4.390515 0.512027 5.641871 -24.414808 -11.108737 52.156133
15.404285 -2.887930 0.808716 5.680154 -29.267251 0.244148 47.334208
15.411932 -2.194061 0.729759 6.374023 -37.446211 9.765923 44.923246
15.420139 -2.694125 0.703439 6.962615 -50.019837 13.092441 43.671987
15.427793 -2.194061 -0.222517 7.146849 -61.586352 7.629627 42.237617
15.435428 -1.952403 -0.679513 6.921940 -64.302499 5.890072 37.049471
15.443775 -1.512156 -0.325401 6.811878 -60.792871 6.286813 27.222510
15.452157 -0.746507 0.440248 7.158812 -58.992279 5.676443 18.738365
15.461125 0.562273 0.215339 7.613416 -61.403241 6.683554 11.444441
15.470751 2.124674 -1.392523 8.039308 -63.509018 8.331553 9.552293
15.478465 3.086520 -2.438112 8.194830 -56.581317 9.460738 8.941923
15.486691 4.416834 -3.297073 8.893484 -39.185766 9.765923 8.758812
15.495015 5.749541 -3.213330 9.750053 -18.585772 11.993774 8.575701
15.502786 6.924332 -2.529032 10.527665 0.488296 16.083254 10.254219
15.511168 7.603845 -1.823200 10.896133 15.961180 22.095401 11.383404
15.518883 8.146977 -1.148473 11.286135 29.908139 28.931547 10.650960
15.527277 8.259432 -0.648408 11.757488 42.268136 32.746361 9.643849
15.536404 8.558513 -0.452211 11.963256 52.461318 28.321177 7.751701
15.545200 9.429438 -0.607733 12.171416 58.748131 14.679403 3.814814
15.553574 10.274044 -0.980987 12.259944 63.600574 -0.640889 -3.112888
15.561943 10.508524 -1.067122 12.219269 68.636128 -14.007996 -10.193182
15.569669 11.044478 -0.928349 12.319761 70.925016 -29.236732 -16.724143
15.577935 11.475155 -0.476138 12.281478 69.856868 -43.671987 -18.738365
15.586209 12.202521 -0.043068 11.910617 63.966796 -56.733909 -18.707846
15.593902 13.195471 0.574236 11.453621 52.278207 -64.790796 -16.571551
15.601607 14.336766 1.318351 10.714292 36.622211 -65.553758 -14.679403
15.610219 14.817689 2.251485 9.766802 17.212439 -62.654500 -14.557329
15.618729 14.781799 2.782653 8.862380 -9.033479 -60.121464 -17.670217
15.627092 14.738731 3.120017 8.254646 -32.105472 -55.818354 -18.646809
15.635616 14.202777 2.543388 7.957958 -50.477615 -46.906949 -17.731254
15.644101 13.094980 2.050502 7.450716 -62.227241 -36.469619 -16.327403
15.652470 11.889084 1.662893 7.271267 -67.812128 -22.797327 -16.632588
15.661471 10.436744 1.682034 7.012860 -69.399091 -14.740440 -17.303995
15.670020 9.470113 1.294424 6.907584 -67.751091 -11.535997 -17.242958
15.678599 8.922196 0.423499 6.862123 -60.274056 -7.782220 -15.839106
15.687119 8.769066 -0.253621 6.811878 -50.660726 -2.380444 -14.831996
15.695371 8.608759 -0.564666 6.974578 -39.735099 4.181036 -14.343699
15.703028 8.848024 -0.820679 7.433967 -29.541917 10.681478 -11.749626
15.711597 8.874343 -1.473873 7.807221 -19.501328 15.961180 -4.821924
15.719557 8.627900 -1.447554 7.919675 -11.841182 18.158513 0.152593
15.727925 7.919675 -1.490622 7.967528 -5.218665 18.372143 3.326518
15.735654 6.747276 -0.844606 8.001025 -0.152593 18.524735 2.105777
15.743890 5.608374 -0.205768 8.065627 4.089480 16.785180 -1.739555
15.752041 4.167998 0.739329 8.163726 10.589923 12.970367 -6.103702
15.761057 2.435719 1.402094 8.060842 18.860439 8.026368 -10.773034
15.769285 1.165221 2.430934 7.520103 24.628437 1.251259 -13.519700
15.777652 0.303867 2.383081 7.309549 33.387249 -7.751701 -17.761773
15.786016 0.452211 2.000256 7.338261 42.542802 -11.993774 -21.515549
15.794534 0.820679 0.500064 7.816791 48.005615 -8.636738 -21.179846
15.802768 1.481051 -0.368468 8.259432 39.674062 0.091556 -16.815699
15.810433 1.883016 -1.665285 8.436488 27.314066 9.979553 -9.826960
15.818633 0.713010 -2.696518 8.347960 19.074068 13.153478 -2.716147
15.826283 -1.260927 -2.505106 8.484341 11.169774 9.949034 2.990814
15.833909 -3.196582 -2.402222 8.101517 3.906369 4.150517 6.866665
15.842075 -5.421747 -1.923692 8.015381 -0.793481 -12.146367 9.552293
15.849722 -5.527024 -2.466823 7.218628 -6.714072 -19.135105 7.354961
15.857341 -7.493783 -0.899637 6.826234 -6.714072 -27.680288 4.577776
15.866354 -7.565563 -1.263320 7.053536 -6.775109 -50.477615 -5.462813
15.875271 -6.426661 -0.562273 7.369366 -6.195257 -52.003540 -14.587848
15.883722 -5.809357 0.346934 7.323905 -11.261330 -39.094211 -19.623402
15.892230 -6.043837 0.045460 7.359795 -19.013031 -10.742515 -22.522660
15.901282 -8.527409 -1.765777 9.544285 -35.035249 -11.200293 -29.419843
15.910266 -8.742747 -2.761119 8.216364 -36.835841 -17.395550 -38.178655
15.919395 -9.879257 -2.514676 7.149242 -35.462508 -27.710807 -46.296579
15.927671 -10.611408 -1.469088 6.799915 -38.758507 -46.937468 -48.921171
15.935932 -10.149626 -0.382824 6.271139 -47.334208 -67.201758 -43.641469
15.943629 -9.149498 0.567058 5.957701 -56.886502 -79.805902 -31.952879
15.952139 -7.606238 0.356505 5.852425 -63.783685 -82.399976 -15.350810
15.960684 -6.185003 0.078957 5.976843 -65.126499 -70.101016 -4.303110
15.968908 -5.012604 -0.342149 6.421876 -61.525315 -47.059542 1.495407
15.976562 -4.084256 -0.940312 7.010468 -51.271096 -17.426069 4.730369
15.984787 -4.421619 -1.126939 8.056056 -35.859249 5.493332 5.584887
15.992417 -5.026960 -2.273019 9.348088 -16.846217 10.284738 2.990814
16.000075 -5.467208 -1.835163 9.635206 4.882962 -0.701926 -1.770074
16.008613 -5.783038 -1.670070 10.168767 25.055696 -26.795251 -4.119999
16.017097 -5.302115 -1.737065 10.235762 40.375988 -63.264870 -7.812738
16.025315 -4.191925 -1.564794 9.869686 49.745170 -90.701010 -10.193182
16.032967 -2.763512 -1.277676 9.173424 53.529466 -110.110782 -11.627552
16.041186 -1.107797 -0.983380 8.431703 53.285318 -115.909299 -12.359996
16.048847 -0.452211 -0.770434 8.225935 50.508133 -113.925596 -13.855403
16.056508 0.753685 -0.600555 8.015381 46.693319 -109.469893 -13.672292
16.064729 2.220380 -0.363683 8.137407 44.251839 -102.511673 -11.017182
16.073140 3.141551 -0.497671 8.017774 44.587542 -94.302194 -5.890072
16.081484 3.749284 -0.638838 7.893356 45.716727 -88.900418 -3.509629
16.089715 4.141679 -0.753685 7.634950 48.432875 -85.268715 -3.326518
16.097879 4.459902 -0.827857 7.541636 51.789911 -82.216865 -3.509629
16.105532 4.682418 -0.643623 7.443538 54.445021 -79.439680 -3.509629
16.113939 5.247084 -0.301474 7.204273 54.750206 -76.937162 -1.525925
16.121856 5.670583 0.418714 7.177953 49.501022 -72.450941 0.061037
16.130240 5.720829 0.760863 7.486605 40.406507 -64.394055 0.274667
16.137988 5.991198 0.949883 7.692373 30.518509 -53.071688 0.213630
16.146353 6.318992 1.138902 7.455501 21.851253 -37.263100 0.793481
16.154556 6.340526 1.265712 7.488998 13.977477 -20.020142 1.770074
16.162197 6.572613 1.394916 7.460286 7.171850 -3.082369 2.075259
16.171034 6.955437 1.332707 7.761760 0.701926 17.242958 2.838221
16.179400 6.481692 1.012091 8.501090 -5.371258 33.143101 4.272591
16.187025 5.850032 0.751292 8.871950 -10.834071 43.946654 6.958220
16.195394 4.952788 0.478530 9.003546 -14.343699 47.059542 9.643849
16.203784 4.072292 -0.088528 9.135142 -16.968291 43.794061 11.017182
16.211754 3.397565 -0.413929 9.197351 -17.517624 37.629322 10.498367
16.220128 3.072164 -0.780004 9.381585 -15.869625 30.518509 9.063997
16.227849 3.084127 -0.878103 9.711771 -13.000885 26.093326 6.988739
16.236065 3.088913 -0.823072 9.958214 -9.826960 23.743400 4.455702
16.243703 3.002777 -0.772826 9.891220 -5.493332 21.729179 3.112888
16.252067 2.765905 -0.909207 9.663918 -0.396741 16.785180 2.777184
16.259706 2.414185 -1.177184 9.568212 5.035554 9.826960 2.838221
16.267311 2.155779 -1.186755 9.443794 10.101627 2.044740 3.173925
16.275509 2.093570 -1.103012 9.249989 15.991699 -7.232887 3.295999
16.283137 2.440504 -0.811109 8.891092 19.501328 -16.235847 4.089480
16.291343 2.832899 -0.602948 8.709250 21.057772 -22.736290 5.859554
16.298990 3.366460 -0.308652 8.391028 20.020142 -23.651845 7.293924
16.306631 3.878488 -0.040675 7.998633 17.090365 -19.409772 9.125034
16.315713 4.242170 0.349327 7.881393 13.733329 -11.658071 12.390515
16.323960 4.337877 0.490493 7.687588 9.826960 -2.533036 15.198218
16.332170 4.352232 0.480923 7.759368 5.829035 7.965331 15.991699
16.339803 4.292416 0.366076 7.826362 1.922666 18.707846 15.564440
16.347445 4.246956 0.368468 7.914890 -0.518815 26.917325 13.824885
16.355675 3.806708 0.186627 7.764153 -2.502518 35.126804 10.132145
16.363325 3.478915 -0.031104 7.792865 -2.655110 40.559099 7.599109
16.370962 3.342534 -0.090921 8.034523 -1.281777 44.679098 4.943999
16.379309 3.282717 -0.169878 8.230720 0.488296 47.669912 3.204443
16.387532 3.134373 -0.224909 8.273788 2.441481 47.273171 1.342814
16.395875 3.005170 -0.217731 8.326426 4.455702 45.472579 0.244148
16.403613 2.770690 -0.193805 8.297714 6.195257 42.939543 0.183111
16.411964 2.629524 0.153130 8.312070 7.721183 40.864284 1.434370
16.420178 2.974065 0.059816 8.472378 9.399701 41.169469 2.227851
16.427807 3.754070 -0.234480 8.546550 13.702811 45.899838 4.181036
16.435446 4.215851 -0.602948 8.687716 19.531846 56.764428 5.829035
16.444479 4.218244 -0.858962 8.771459 29.267251 77.944273 6.836146
16.453434 3.431062 -0.576629 8.699680 37.507248 92.165899 8.911405
16.466363 1.382952 0.284725 8.912626 46.052431 97.689749 11.658071
16.475066 0.241658 1.198718 9.221278 44.618061 88.137455 14.160588
16.482690 -0.416321 1.868661 9.209314 37.965026 74.129460 17.120884
16.490334 -0.636445 1.825593 9.486862 32.807398 62.471389 22.278512
16.498975 -0.346934 1.504978 9.374407 25.696585 47.914060 24.811548
16.507457 0.289511 0.976202 9.403119 20.599994 34.852138 24.536882
16.515723 0.744115 0.899637 9.431831 17.090365 24.384289 22.858364
16.523395 0.715403 1.040803 8.993976 12.573626 15.350810 20.172735
16.531059 1.103012 1.079086 8.982012 8.453627 7.873775 18.616291
16.539268 1.315958 0.858962 9.197351 4.913480 1.983703 16.815699
16.546900 1.344670 1.136509 8.934159 0.061037 -2.960295 14.831996
16.555055 1.347063 0.679513 9.010724 -4.089480 -7.995849 12.695700
16.563471 1.091049 0.507242 8.754711 -5.829035 -12.726218 8.484146
16.571856 1.311173 0.459389 8.670968 -5.645924 -15.045625 5.279702
16.580204 2.048109 0.406751 8.383850 -3.143406 -15.808588 2.777184
16.588710 2.703696 -1.516941 9.817048 28.748436 9.002960 3.479110
16.597036 0.612519 0.418714 8.929374 33.814508 9.125034 0.640889
16.604793 0.468960 0.653194 8.639863 29.297769 -6.469924 -8.301035
16.613005 0.724973 0.715403 8.960479 29.480880 -18.524735 -15.930662
16.621400 1.311173 1.705960 9.376800 24.750511 -17.639698 -21.729179
16.629061 1.693997 1.024055 9.551463 13.794366 -12.543107 -18.890957
16.637575 1.899765 1.270498 8.938945 -2.838221 -5.890072 -15.289773
16.645898 2.289767 -0.263192 9.209314 -13.916440 0.824000 -15.533921
16.653620 1.827985 0.275155 7.900534 -22.125919 5.554369 -20.111698
16.661834 1.373382 -0.605341 7.965136 -27.771844 6.439405 -28.504288
16.669491 1.466695 -0.179449 7.867037 -31.647694 6.958220 -38.727989
16.677858 2.012220 -0.088528 7.991455 -34.699545 15.594958 -46.388134
16.685538 2.105533 0.325401 7.785687 -28.290658 30.884732 -49.470504
16.693788 1.220252 0.433070 7.773724 -16.235847 41.932432 -48.982208
16.701456 0.043068 0.648408 8.264217 -3.234962 45.472579 -45.930357
16.709121 -1.074300 1.404486 8.065627 6.927702 39.796136 -44.312876
16.717625 -2.009827 1.040803 8.714035 15.991699 21.423994 -43.275246
16.725990 -1.861483 1.153258 8.670968 24.781030 -0.061037 -39.674062
16.734348 -0.600555 0.181841 9.204529 27.619251 -9.430219 -30.671102
16.743468 1.488229 0.607733 8.903055 25.635548 -7.721183 -14.801477
16.751713 1.418842 0.435463 8.125443 21.179846 -1.586962 -4.028443
16.759922 0.894852 -0.344542 7.900534 20.264290 -6.530961 5.859554
16.767559 0.466567 -0.684298 7.532066 21.851253 -3.509629 8.026368
16.775204 0.995343 0.009571 8.024952 29.084140 9.125034 -5.767998
16.783408 0.461782 -0.590985 8.637471 36.378063 22.339549 -23.346660
16.791075 -0.181841 -0.028712 8.431703 37.476730 23.621326 -36.469619
16.799600 0.016749 0.435463 8.934159 37.690359 20.386364 -44.801172
16.808579 -2.301730 1.696390 8.146977 39.948729 -0.213630 -50.691244
16.816797 -1.399701 2.409400 8.481948 36.469619 -33.753471 -56.031983
16.824458 0.083743 1.581542 9.412690 36.561174 -42.634358 -56.642354
16.832878 1.624610 1.636573 9.235633 47.883541 -29.663991 -54.353465
16.840666 1.567186 1.990686 8.812134 49.104282 -26.551103 -45.503098
16.849033 1.234608 3.237257 7.565563 29.602954 -39.277322 -31.647694
16.857200 2.524247 1.253749 8.048878 13.855403 -39.399396 -24.262215
16.865618 3.624866 -0.011963 8.096731 19.684439 -9.887997 -23.010956
16.873899 2.658235 0.851784 7.187524 27.802362 21.118809 -23.407697
16.882215 1.772954 -0.404358 7.914890 28.412732 30.762658 -21.759697
16.890454 1.435591 0.875710 7.620594 24.719993 31.434065 -26.123844
16.899972 2.476394 0.964238 8.867165 19.440291 39.826655 -31.159398
16.909048 2.210810 2.043324 8.761888 4.089480 48.188726 -27.314066
16.917597 2.122282 2.186883 9.003546 -11.810663 51.484725 -24.140141
16.925854 1.088656 1.959581 9.252382 -17.212439 51.667837 -20.447401
16.933517 0.251228 3.201367 10.185516 -29.633473 28.931547 -17.670217
16.941774 -0.100491 1.459517 11.211963 -29.602954 -0.061037 -17.273476
16.949460 -0.423499 1.930869 8.283358 -29.358806 -17.853328 -22.827845
16.957114 0.471352 -0.184234 9.156676 -13.824885 -20.355846 -28.565325
16.965666 0.679513 0.720188 8.151762 -16.663106 -28.687399 -32.227546
16.974044 1.612647 0.447426 7.957958 -18.158513 -24.994659 -34.821619
16.982423 2.024183 1.040803 7.642128 -23.895993 -17.029328 -31.983398
16.991005 1.215467 1.239393 6.821448 -33.997620 -18.280587 -30.518509
16.999397 5.259047 2.646272 9.802692 -61.525315 -11.902219 -32.898953
17.007130 1.667678 3.239650 7.699551 -69.490646 -3.540147 -37.751396
17.015334 5.795001 1.437983 8.304892 -80.202643 25.208289 -37.018952
17.022978 2.660628 -0.459389 6.790344 -77.700125 57.344279 -32.715842
17.031211 2.064858 1.741850 6.866909 -80.629902 71.749016 -35.309915
17.038859 1.775347 0.911600 7.773724 -100.253304 80.141606 -35.584582
17.047216 1.756206 1.059944 7.785687 -125.400555 83.407086 -36.957915
17.054864 2.134245 0.909207 7.905319 -143.925291 86.062197 -38.636433
17.063371 19.600000 -19.600598 19.600000 -117.465743 183.294168 -26.306955
17.071853 -5.857210 19.600000 1.777740 57.893612 13.367107 -14.313181
17.080249 4.022047 -0.174664 13.417988 -100.589007 -30.976287 -43.092135
17.087944 -11.391412 3.852168 -0.007178 -19.074068 -9.399701 -34.180731
17.095627 -1.177184 6.259175 4.500577 17.517624 -17.242958 -33.204138
17.104184 0.832643 3.699039 6.864516 2.807703 -3.753777 -36.011841
17.112141 1.105405 1.598291 7.627772 -1.007111 0.488296 -33.783990
17.120632 0.882888 0.043068 7.668447 2.319407 0.183111 -29.450362
17.128987 1.167614 0.129203 8.048878 5.432295 0.579852 -26.367992
17.137377 1.129331 0.279940 8.053664 6.500443 4.760887 -23.743400
17.146155 1.232215 0.306259 7.996240 4.455702 11.627552 -21.027253
17.155149 1.292032 0.287118 8.175689 6.866665 15.320292 -16.876736
17.163483 0.236872 1.447554 11.836445 18.036439 1.525925 -7.934812
17.171217 0.437855 -0.093313 8.740355 -0.701926 -8.423109 -2.105777
17.179438 1.483444 -0.217731 7.713907 1.495407 -1.556444 0.610370
17.187053 0.509635 -0.184234 8.273788 2.685629 4.577776 0.885037
17.195243 -0.478530 0.291903 9.271523 2.136296 -0.305185 0.457778
17.202867 0.425892 -0.119633 8.283358 0.793481 -2.929777 0.579852
17.211062 0.519205 -0.038282 8.242683 1.129185 0.244148 0.701926
17.218676 0.136381 0.040675 8.675753 1.739555 -0.030519 0.640889
17.226308 0.217731 0.009571 8.682931 1.190222 -1.129185 0.213630
17.234027 0.492886 0.062209 8.393420 1.251259 -0.701926 0.457778
17.242227 0.291903 -0.014356 8.666182 1.525925 -0.366222 0.396741
17.249853 0.399573 0.050246 8.517838 1.403851 -0.671407 0.457778
17.258046 0.373254 0.081350 8.453236 1.373333 -0.579852 0.457778
17.265677 0.208161 0.014356 8.589618 1.373333 -0.549333 0.579852
17.273299 0.241658 0.033497 8.580047 1.159703 -0.549333 0.427259
17.281620 0.246443 -0.016749 8.458022 1.434370 -0.427259 0.488296
17.289235 0.234480 -0.023927 8.503482 1.373333 -0.457778 0.427259
17.297724 0.301474 0.043068 8.520231 1.220740 -0.671407 0.579852
17.306044 0.413929 -0.035890 8.546550 1.464888 -0.488296 0.671407
17.313767 0.282333 0.119633 8.544157 1.342814 -0.549333 0.579852
17.321972 0.299081 -0.002393 8.577654 1.281777 -0.793481 0.488296
17.329591 0.358898 0.009571 8.560906 1.373333 -0.640889 0.579852
17.337783 0.248836 0.081350 8.510660 1.403851 -0.732444 0.518815
17.345402 0.232087 -0.021534 8.613544 1.312296 -0.732444 0.671407
17.353016 0.277548 0.043068 8.589618 1.525925 -0.579852 0.518815
17.361214 0.256014 0.023927 8.642256 1.373333 -0.701926 0.549333
17.368836 0.256014 0.050246 8.541765 1.373333 -0.488296 0.671407
17.376457 0.267977 -0.004785 8.599188 1.342814 -0.518815 0.549333
17.384792 0.325401 -0.078957 8.565691 1.190222 -0.549333 0.457778
17.392986 0.373254 0.035890 8.575262 1.403851 -0.549333 0.488296
17.400612 0.363683 0.052638 8.558513 1.434370 -0.549333 0.701926
17.408226 0.332579 0.059816 8.458022 1.342814 -0.488296 0.396741
17.416416 0.318223 0.028712 8.608759 1.281777 -0.549333 0.671407
17.424035 0.277548 0.021534 8.568084 1.342814 -0.457778 0.457778
17.431656 0.277548 0.007178 8.508267 1.159703 -0.671407 0.701926
17.439849 0.260799 0.002393 8.477163 1.373333 -0.549333 0.640889
17.447456 0.265584 0.011963 8.532194 1.281777 -0.427259 0.457778
17.455068 0.220124 0.031104 8.548943 1.373333 -0.396741 0.518815
17.463550 0.358898 0.057424 8.577654 1.281777 -0.701926 0.457778
17.471508 0.406751 0.031104 8.570476 1.251259 -0.610370 0.549333
17.479315 0.327793 0.045460 8.438881 1.251259 -0.701926 0.579852
17.487659 0.296689 0.019141 8.536979 1.251259 -0.732444 0.701926
17.495393 0.299081 0.038282 8.489126 1.373333 -0.518815 0.488296
17.503583 0.241658 0.031104 8.484341 1.373333 -0.549333 0.671407
17.511205 0.236872 0.004785 8.510660 1.434370 -0.701926 0.579852
17.519539 0.303867 -0.004785 8.465200 1.342814 -0.640889 0.549333
17.527157 0.325401 0.026319 8.517838 1.495407 -0.640889 0.885037
17.535353 0.368468 0.016749 8.477163 1.342814 -0.701926 0.518815
17.542974 0.318223 0.021534 8.522623 1.190222 -0.518815 0.488296
17.550591 0.315830 0.009571 8.424525 1.312296 -0.518815 0.579852
17.558785 0.356505 0.050246 8.556120 1.434370 -0.549333 0.579852
17.566421 0.289511 0.011963 8.446059 1.342814 -0.579852 0.701926
17.574036 0.236872 0.011963 8.472378 1.251259 -0.610370 0.671407
17.582230 0.248836 -0.088528 8.515445 1.464888 -0.610370 0.396741
17.589852 0.248836 0.004785 8.458022 1.312296 -0.701926 0.610370
17.597472 0.258406 0.014356 8.508267 1.342814 -0.579852 0.671407
17.605654 0.244050 0.035890 8.565691 1.251259 -0.732444 0.579852
17.613272 0.320615 -0.014356 8.560906 1.373333 -0.671407 0.518815
17.620896 0.253621 0.047853 8.568084 1.251259 -0.701926 0.671407
17.629025 0.418714 0.011963 8.577654 1.281777 -0.610370 0.396741
17.637548 0.430677 0.090921 8.450844 1.312296 -0.396741 0.579852
17.645995 0.277548 0.026319 8.603974 1.373333 -0.488296 0.762963
17.654192 0.239265 0.016749 8.544157 1.312296 -0.732444 0.518815
17.661800 0.179449 0.055031 8.548943 1.281777 -0.579852 0.610370
17.670008 0.251228 0.043068 8.532194 1.373333 -0.396741 0.549333
17.677633 0.267977 0.035890 8.560906 1.434370 -0.579852 0.640889
17.685833 0.251228 0.004785 8.601581 1.342814 -0.457778 0.701926
17.693464 0.330186 -0.002393 8.458022 1.373333 -0.579852 0.640889
17.701079 0.342149 0.031104 8.520231 1.312296 -0.488296 0.701926
17.708702 0.346934 0.074172 8.481948 1.373333 -0.427259 0.305185
17.716886 0.311045 0.031104 8.534587 1.220740 -0.701926 0.671407
17.724514 0.327793 0.019141 8.582440 1.373333 -0.579852 0.579852
17.732133 0.308652 -0.009571 8.532194 1.403851 -0.732444 0.427259
17.740319 0.277548 -0.014356 8.539372 1.220740 -0.518815 0.610370
17.747953 0.200983 0.007178 8.580047 1.312296 -0.671407 0.701926
17.756147 0.284725 -0.002393 8.498697 1.403851 -0.671407 0.579852
17.763770 0.308652 -0.021534 8.580047 1.434370 -0.671407 0.579852
17.771399 0.256014 -0.019141 8.594403 1.373333 -0.640889 0.579852
17.779597 0.308652 -0.040675 8.606366 1.251259 -0.518815 0.579852
17.787213 0.330186 0.016749 8.548943 1.312296 -0.610370 0.579852
17.794830 0.361290 0.038282 8.580047 1.495407 -0.671407 0.518815
17.803014 0.275155 0.078957 8.548943 1.129185 -0.701926 0.518815
17.810630 0.318223 0.043068 8.556120 1.251259 -0.671407 0.488296
17.818251 0.244050 -0.026319 8.544157 1.281777 -0.640889 0.640889
17.826577 0.260799 0.071780 8.560906 1.281777 -0.640889 0.701926
17.834197 0.215339 -0.009571 8.536979 1.525925 -0.549333 0.457778
17.842441 0.208161 0.009571 8.596796 1.281777 -0.457778 0.488296
17.850895 0.308652 -0.007178 8.510660 1.251259 -0.579852 0.701926
17.858572 0.325401 0.102884 8.544157 1.495407 -0.640889 0.457778
17.866902 0.399573 0.038282 8.462807 1.495407 -0.549333 0.671407
17.874531 0.330186 0.071780 8.603974 1.251259 -0.610370 0.366222
17.882857 0.327793 0.043068 8.575262 1.312296 -0.610370 0.610370
